編號,答案,類近題目
0701,"第1題
📌 參考答案：A

📌 詳細解釋：
葉表皮細胞表面具有角質層 (cuticle)，能防止表面水分因蒸發而流失。
The epidermal cells of leaves have a cuticle, which helps reduce water loss by evaporation.

根毛細胞則沒有角質層，因為那會妨礙其吸水功能。
Root hair cells do not have a cuticle because that would hinder water absorption.

其他選項錯誤：
(B) 氣孔旁細胞才有葉綠體，非所有表皮細胞；
(B) Only guard cells of epidermis contain chloroplasts.

(C) 雖然兩者都有液泡，但此選項未涵蓋角質層的關鍵差異；
(C) Both cells have vacuoles, but this option misses the key difference—the cuticle.

(D) 有絲粒體是正確，但這項比對不涉及角質層這個特性。
(D) Both have mitochondria, correct—but the question compares structural adaptations, not metabolism.

📌 考試提醒：
表皮層題常考「氣孔分布」與「角質層厚度」的差異，要記得根毛為吸收結構，葉表皮為保水結構。
In epidermal comparison questions, focus on stomata distribution and cuticle thickness—root hairs absorb, leaf epidermis retains water.",
0702,"第2題
📌 參考答案：C

📌 詳細解釋：
在陰暗環境中，植物生長最大的挑戰是缺乏陽光。
The main challenge for plants in shady environments is lack of sunlight.

因此葉片寬大而扁平可增加受光面積，有利光線吸收。
Hence, broad and flat leaves maximize exposure to sunlight.

其他選項錯誤：
(A) 角質層多孔會增加蒸發，反而不利；
(A) Many pores in cuticle increase water loss—disadvantageous.
(B) 勁挺組織僅為支撐用途，與光照無關；
(B) Supporting tissues maintain structure, not light reception.
(D) 孔密度高低影響氣體交換而非受光能力。
(D) Stomatal density affects gas exchange, not light absorption.

📌 考試提醒：
陰生植物特徵記：「葉大薄綠淡」，陽生植物則「葉厚綠深小」。
Remember: shade plants—large, thin, pale leaves; sun plants—small, thick, dark green leaves.",
0703,"第3題
📌 參考答案：C

📌 詳細解釋：
(1) 光合作用屬於同化作用 (anabolic process)，將簡單物質合成複雜產物。
(1) Photosynthesis is an anabolic process, where simple molecules form complex ones.

(2) 將光能轉化為化學能儲存在糖中。
(2) Converts light energy into chemical energy stored in sugar.

(3) 植物確實製造食物（糖）作為能量儲備。
(3) Plants indeed produce food (sugar) through this process.

因此 (1)(2)(3) 全正確。
Hence, all statements (1), (2), and (3) are correct.

📌 考試提醒：
光合作用的三大重點：反應類別、能量轉化、產物形成。
Key aspects of photosynthesis: type of reaction, energy conversion, products formed.",
0704,"第4題
📌 參考答案：D

📌 詳細解釋：
潮汐能、風能、太陽能均可持續使用，不會在可見未來耗盡，因此為可再生能源。
Tidal, wind, and solar energy are renewable sources, not depleted in the foreseeable future.

核能依賴放射性物質，其供應有限且須專門處理，因此屬不可再生能源。
Nuclear energy requires radioactive fuel, limited in supply and non-renewable.

📌 考試提醒：
分辨能源時關鍵詞是：可再生 renewable（自然補充）vs 不可再生 non-renewable（資源有限）。
Focus on whether the source is naturally replenished or limited to classify renewable vs. non-renewable.",
0705,"第5題
📌 參考答案：A

📌 詳細解釋：
能量轉換過程中，每一營養階層間都會有熱能損失及代謝耗散。
Energy transfer between trophic levels involves energy loss as heat or metabolic waste.

因此，人類若直接食用植物（生產者）能獲得最多能量。
Thus, humans gain the most energy by consuming producers directly.

若先餵牛再喝牛奶或吃牛肉，能量經兩次轉換損失更多。
If plants are fed to cows first, much energy is lost before reaching humans.

📌 考試提醒：
能量金字塔記得：層層遞減，生產者最多，次級消費者最少。
In the energy pyramid: energy decreases upward, producers have the most, top consumers the least.
",
0706,"第7題
📌 參考答案：B

📌 詳細解釋：
反應在3分鐘後停止，是因為底物（過氧化氫）已被分解完畢，而非催化酶（如過氧化氫酶）失活。
The reaction stops after 3 minutes because the substrate (hydrogen peroxide) is completely used up, not because the enzyme is destroyed.

若酶被用完曲線會下降，但曲線只是變平，顯示反應速率逐漸降至0。
If the enzyme were consumed, the curve would drop; however, it plateaus, showing the rate simply levels off as reactants deplete.

其他選項錯誤：
(A) 錯在酶非反應物，不會被耗盡。
(A) Wrong because enzymes are catalysts, not reactants.
(C) 錯在速率已降至零，非達頂峰持續。
(C) Wrong since the rate reaches zero rather than stabilizing at a maximum.
(D) 氧氣量未再增加，表示速率停止。
(D) No increase in oxygen means the rate has stopped, not remained constant.

📌 考試提醒：
看到曲線「變平」＝ 反應物用盡；看到「下降」＝ 產物分解或反應逆行。
When a curve levels off → substrate used up; when it drops → reverse reaction or product breakdown.",
0707,"第7題
📌 參考答案：B

📌 詳細解釋：
反應在3分鐘後停止，是因為底物（過氧化氫）已被分解完畢，而非催化酶（如過氧化氫酶）失活。
The reaction stops after 3 minutes because the substrate (hydrogen peroxide) is completely used up, not because the enzyme is destroyed.

若酶被用完曲線會下降，但曲線只是變平，顯示反應速率逐漸降至0。
If the enzyme were consumed, the curve would drop; however, it plateaus, showing the rate simply levels off as reactants deplete.

其他選項錯誤：
(A) 錯在酶非反應物，不會被耗盡。
(A) Wrong because enzymes are catalysts, not reactants.
(C) 錯在速率已降至零，非達頂峰持續。
(C) Wrong since the rate reaches zero rather than stabilizing at a maximum.
(D) 氧氣量未再增加，表示速率停止。
(D) No increase in oxygen means the rate has stopped, not remained constant.

📌 考試提醒：
看到曲線「變平」＝ 反應物用盡；看到「下降」＝ 產物分解或反應逆行。
When a curve levels off → substrate used up; when it drops → reverse reaction or product breakdown.",
0708,"第8題
📌 參考答案：C

📌 詳細解釋：
酶促反應速率受溫度影響，溫度越接近最適值，反應速率越快，曲線越陡。
Enzyme activity rises with temperature up to its optimum, giving a steeper curve at higher temperature.

雖然35 °C 時速率較快，但反應最終產物量應相同——因為底物量相等。
Although the reaction proceeds faster at 35 °C, the total oxygen yield remains the same since both have equal substrate.

因此正確圖為：35 °C曲線較陡且早達平台，與25 °C曲線於相同高度收結。
Thus the correct curve shows 35 °C rising faster and leveling off earlier at the same final height as 25 °C.

📌 考試提醒：
要分清「反應速率」與「反應總產量」：速率上升→溫度；最終產量→底物量。
Distinguish rate (affected by temperature) from yield (determined by substrate amount).",
0709,"第9題
📌 參考答案：C

📌 詳細解釋：
在四個選項中，只有氣管 (trachea) 由軟骨環支撐，以防塌陷，確保空氣通暢。
Among the choices, only the trachea is supported by cartilage rings to prevent collapse and maintain airflow.

大動脈、尿道、食道都沒有軟骨支架；
Arteries, urethra, and oesophagus lack such Cartilaginous support.

特別注意：氣管軟骨為C形開口環，讓食道可在吞嚥時膨出。
Note: tracheal rings are C‑shaped, allowing the oesophagus to expand while swallowing.

📌 考試提醒：
「有軟骨支撐」→ 想到呼吸系統的導管，非血管或消化道。
When you see “supported by cartilage,” think respiratory passage, not vessels or digestive organs.",
0710,"第10題
📌 參考答案：D

📌 詳細解釋：
要從低倍鏡 (×100) 改為高倍鏡 (×600)，需：
To switch from low (×100) to high (×600) magnification:

(1) 轉動物鏡轉換器選更高倍目鏡；
(1) Turn the nosepiece to select a high‑power objective.
(2) 用微調旋鈕細調焦距；
(2) Use the fine adjustment knob to refine focus.
(3) 調整聚光器位置，讓光線更集中。
(3) Raise or lower the condenser for optimal illumination.

因此需同時包括(1)(2)(3)。
Hence D (all three steps) is correct.

📌 考試提醒：
放大倍數愈高→視野變小、光量變弱、景深變淺，需相應增加照光與微調精度。
Higher magnification = smaller field, dimmer image, shallower depth, so illumination and precision must increase.",
