編號,答案,類近題目
9501,"📘第1題
📌 參考答案： C

📖 詳細解釋：
P 是開花植物，屬於被子植物；Q 是黴菌，並非植物界成員，而屬於真菌界；S 是針葉樹，屬於裸子植物，雖然不開花但能結球果。
P is a flowering plant belonging to the angiosperms; Q is a mould, which actually belongs to the kingdom Fungi rather than the plant kingdom; S is a conifer, a gymnosperm that bears cones but no flowers.

R 則是蕨類植物，具有具子囊的孢子葉，是正確配對的一項。
R, on the other hand, is a fern, characterized by fronds that bear sporangia on the underside, thus the only correctly matched plant.

📖 延伸說明（可補充）:
蕨類植物屬於隱花植物，藉孢子繁殖，不產生花或種子。
Ferns are non-flowering plants (cryptogams) that reproduce by spores and not by seeds or flowers.

📌 考試提醒：
考題常混淆黴菌與藻類或隱花植物，須記得黴菌屬真菌，不含葉綠素、非植物界成員。
Examiners often test confusion between moulds, algae, and cryptogams — remember moulds are fungi, lack chlorophyll, and are not plants.",
9502,"📘第2題
📌 參考答案： B

📖 詳細解釋：
Q 是黴菌，不含葉綠素，因此不能進行光合作用。
Q is a mould that lacks chlorophyll, and therefore cannot photosynthesize.

其營養方式為吸收型營養（異養），藉分泌酶分解外界有機物再吸收。
It obtains nutrients heterotrophically by secreting enzymes onto organic matter and absorbing the digested products.

其他選項皆正確：
P 會產生種子、R 以孢子繁殖、S 具球果（即裸子植物的特徵）。
The other statements are correct: P produces seeds; R reproduces by spores; S bears cones typical of gymnosperms.

📌 考試提醒：
黴菌與植物最大差異是沒有葉綠體、細胞壁成分為幾丁質（chitin），此為多選題常考重點。
The key difference between moulds and plants is that moulds have no chloroplasts and their cell walls contain chitin, a common point in multiple-choice exams.",
9503,"📘第3題
📌 參考答案： A

📖 詳細解釋：
蛙、蜥蜴和鳥同屬於脊椎動物，體內均具有脊椎骨或脊柱支撐身體結構。
Frogs, lizards, and birds are all vertebrates, possessing a backbone or vertebral column that supports their body.

選項B錯在於蛙與蜥蜴是冷血動物，而鳥是恆溫動物；
Option B is incorrect because frogs and lizards are cold-blooded, while birds are warm-blooded.

選項C錯在於蛙沒有鱗片；
Option C is incorrect because frogs have no scales.

選項D錯在於蛙的後肢具有蹼而非爪，而鳥的翅膀是前肢，也沒有爪。
Option D is incorrect because frogs have webbed hind limbs, not claws; moreover, birds do not have claws on their wings, which are their forelimbs.

📌 考試提醒：
「脊椎動物」考題常用來區分類似外形的生物，應掌握骨骼、體溫調節與生殖特徵來判別門類。
Questions about vertebrates often test structural or physiological features — focus on presence of backbone, thermoregulation, and reproduction type when identifying groups.",
9504,"📘第4題
📌 參考答案： D

📖 詳細解釋：
染色體在細胞分裂前必須完成複製，以確保子細胞能各自獲得一套完整遺傳物質。
Before cell division begins, chromosomes must first replicate, ensuring that each daughter cell receives a full set of genetic material.

之後複製的染色體會在赤道面排列，再由紡錘絲拉開分離形成兩組。
The duplicated chromosomes then line up at the equator and are pulled apart along the spindle fibers.

📌 考試提醒：
複製 → 排列 → 分離是細胞分裂的核心步驟順序，是考試常見陷阱題。
Always remember the correct mitosis sequence: replicate → align → separate — often tested in tricky sequence questions.
",
9505,"📘第5題
📌 參考答案： C

📖 詳細解釋：
本立德試劑檢驗的是還原糖的存在，但不能區分是哪一種還原糖。
Benedict’s solution is used to detect the presence of reducing sugars, but it cannot distinguish between different types of them.

因此由顏色變化只能推斷糖類釋出於液體中，不能確定是否為葡萄糖或是否含澱粉。
Thus, any positive result only indicates diffusion of a reducing sugar, not whether the sugar is glucose or whether starch is present.

📌 考試提醒：
試劑題常考辨識錯誤：本立德液——檢驗還原糖、不檢驗澱粉或水勢。
Be careful in reagent questions: Benedict’s detects reducing sugar only, not starch or water potential.
",
9506,"📘第6題
📌 參考答案： D

📖 詳細解釋：
顯微鏡的影像是上下顛倒、左右相反的，因此實際影像會與標本位置鏡像對調。
The image under a microscope is inverted vertically and reversed laterally, so what appears on one side is actually on the opposite side of the specimen.

📌 考試提醒：
記得微鏡觀察方向相反的原則，移動標本向左，影像向右移。
Always recall that microscope movements are reversed — move specimen left, image shifts right.",
9507,"📘第7題
📌 參考答案： A

📖 詳細解釋：
滲透速率是以曲線斜率表示，曲線在0—0.5小時最陡，因此滲透速率最大。
The rate of osmosis is indicated by the slope of the graph; the steepest slope between 0 and 0.5 hour shows the highest osmosis rate.

📌 考試提醒：
掌握「斜率＝速率」概念，可迅速判斷滲透、光合作用或酶速率題。
Remember “slope = rate” — a key technique for any graph-based questions on osmosis, photosynthesis, or enzyme activity.",
9508,"📘第8題
📌 參考答案： A

📖 詳細解釋：
馬鈴薯細胞為植物細胞，具堅韌的細胞壁，當水經滲透作用進入時細胞會膨脹，形成膨壓（turgor）。
Potato cells are plant cells with rigid cell walls. When water enters through osmosis, the cells swell and become turgid.

細胞壁阻止細胞破裂，使內外水流達到平衡後停止淨流動。
The cell wall prevents bursting; once osmotic equilibrium is reached, the inflow and outflow of water become equal.

📌 考試提醒：
請區分：植物細胞可產生膨壓但不破裂；動物細胞則可能滲透破裂（溶血）。
Always differentiate: plant cells become turgid without bursting; animal cells may burst due to lysis in hypotonic conditions.
",
9509,"📘第9題
📌 參考答案： A

📖 詳細解釋：
DCPIP 試劑可用來測定維他命 C 的存在量，維他命 C 含量越高，所需脫色的果汁體積越少。
DCPIP is used to test for the presence of vitamin C. The higher the concentration of vitamin C, the less juice is needed to decolourize 1 cm³ of DCPIP.

在表中，P 果汁只需最少的體積即可脫色，因此它的維他命 C 濃度最高。
According to the data, juice P requires the smallest volume for decolourization, hence it contains the highest vitamin C concentration.

📌 考試提醒：
DCPIP 題常考「果汁用量少 → 維他命 C 含量高」的反比關係。
Remember the inverse relationship: the less juice needed, the higher the vitamin C content.",
9510,"📘第10題
📌 參考答案： B

📖 詳細解釋：
圖中植物的葉片以互不重疊的方式排列，讓每片葉都能充分接受陽光。
The leaves are arranged so that they do not overlap, ensuring that each can receive maximum sunlight.

這樣的排列能最大化光合作用效率，是植物為增加光吸收而形成的適應。
Such arrangement maximizes photosynthetic efficiency — an adaptation for optimum light capture.

📌 考試提醒：
此考題常與光合作用速率混淆，考生應明白「葉面排列 → 吸光效率」，不是為吸雨水或防動物。
Be careful not to confuse it with other environmental functions — this pattern relates to light absorption, not rainwater collection or herbivore defense.
",
