編號,答案,類近題目
1001,"📘 第1題
📌 參考答案：D

📌 詳細解釋：
蛋白質存在於動物與植物細胞膜中，可形成糖蛋白，作為受體或抗原。
Proteins are found in both plant and animal cell membranes, forming glycoproteins that act as receptors or antigens.

此外，蛋白質還能形成通道，讓水溶性物質如離子進出細胞。酵素同樣由蛋白質構成，分佈於細胞膜內外表面。
They also form channels for hydrophilic substances (like ions) to move across, and enzymes made of proteins are embedded on membrane surfaces internally and externally.

蛋白質由氨基酸組成，氨基酸分子含有胺基（–NH₂）、羧基（–COOH）與可變基（–R），後者可含硫或磷，有助於形成不同類型的蛋白質。
Proteins are polymers of amino acids, each amino acid containing an amino group (–NH₂), a carboxyl group (–COOH), and a variable R group often containing S or P, which determines protein diversity.

高溫或極端 pH 值會破壞肽鍵內的吸引力，使蛋白質結構改變，導致酵素失活。
High temperatures or extreme pH disrupt the peptide bonds, altering enzyme conformation and leading to denaturation.

📌 考試提醒：
「蛋白多才多藝：結構、通道、酵素、抗原皆可見。」
“Proteins are versatile — structure, channel, enzyme, and antigen roles all in one.”",
1002,"📘 第2題
📌 參考答案：C

📌 詳細解釋：
細胞核負責儲存與控制遺傳資訊，DNA 是其主要結構。
The nucleus stores and regulates genetic information, primarily in the form of DNA.

DNA 作為「模板」，指導蛋白質的合成，影響生物的性狀。
DNA functions as a “template” for protein synthesis, influencing the organism’s traits.

雖然細胞質中也有酵素參與多種代謝，但它並不掌管細胞活動。
Although cytoplasm contains enzymes for metabolism, it does not control cellular activities.

📌 考試提醒：
「核負責指揮，質負責操作。」
“The nucleus commands, cytoplasm executes.”
",
1003,"📘 第3題
📌 參考答案：D

📌 詳細解釋：
三項因素皆影響擴散速率：
Three main factors affect diffusion rate:

(1) 溫度 — 溫度高時分子動能大，移動更快；故擴散速率上升。
Temperature — Higher temperature increases molecular kinetic energy, thus diffusion occurs faster.

(2) 濃度梯度 — 差距越大，分子的淨移動速率越快。
Concentration gradient — A steeper gradient leads to quicker net movement.

(3) 粒子大小 — 分子越大，慣性越高，穿透障礙效率越低。
Particle size — Larger molecules have higher inertia and move slower through barriers.

其他因素如膜的滲水性、分子間親疏水性亦會影響擴散效率。
Other factors like membrane permeability and hydrophobic interactions also modify diffusion efficiency.

📌 考試提醒：
「熱促快，差促流，大促慢。」
“Hot speeds up, steep flows faster, big moves slower.”",
1004,"📘 第4題
📌 參考答案：A

📌 詳細解釋：
P 是金魚（goldfish）— 與海豚同樣有脊柱且表面光滑；但海豚為哺乳類，無鱗片，故 P 為金魚。
P is a goldfish — both goldfish and dolphins are vertebrates with smooth surfaces; however, dolphins lack scales, so P must be a goldfish.

Q 是蟾蜍（toad）— 蟾蜍與蜥蜴同為脊椎動物；但蟾蜍皮膚濕潤、無鱗，而蜥蜴有鱗片，因此 Q 為蟾蜍。
Q is a toad — both toads and lizards are vertebrates, yet toads have moist skin without scales while lizards have scales.

R 是蚯蚓（earthworm）— 蛇有鱗片而蚯蚓沒有，因此 R 是蚯蚓。
R is an earthworm — snakes have scales while earthworms do not.

📌 考試提醒：
「鱗辨爬蟲，濕辨兩棲。」
“Scales define reptiles, moisture defines amphibians.”",
1005,"📘 第5題
📌 參考答案：D

📌 詳細解釋：
生物體呈綠色表示含有葉綠素，可行光合作用。
The green pigment indicates presence of chlorophyll, capable of photosynthesis.

該生物形態簡單，無根莖葉等結構，顯示不是植物而可能是原生生物界中的原生生物。
Its simple body form (no root, stem, or leaf) shows it’s likely a protist rather than a true plant.

真菌為腐生生物，無法自製食物；細菌體積太小，不符合圖片大小。
Fungi are saprophytes unable to photosynthesize; bacteria are too small relative to scale.

📌 考試提醒：
「綠又簡=原生生物，綠有構=植物。」
“Green and simple means protist; structured green means plant.”
",
1006,"📘 第6題
📌 參考答案：C

📌 詳細解釋：
病毒沒有細胞結構，僅由外殼蛋白及內部核酸組成。
A virus lacks cell structures—it consists only of a protein coat and nucleic acid.

藻類、酵母及細菌皆屬於擁有細胞結構的生物，具有核或膜。
Algae, yeasts, and bacteria all have proper cellular structures with nuclei or membranes.

由於病毒沒有細胞膜與細胞器，不能單獨進行生命活動，寄生宿主方能繁殖。
Viruses lack organelles and membranes, cannot perform metabolism independently, and must parasitize hosts to reproduce.

📌 考試提醒：
「非細胞=病毒，最小但不算生物。」
“Non-cellular equals virus—tiny, but not truly living.”",
1007,"📘 第7題
📌 參考答案：A

📌 詳細解釋：
若分解者死亡，死亡生物的有機物將無法分解成可再利用的無機物。
If decomposers die, organic remains cannot be broken down into inorganic nutrients.

這會令養分循環中斷，減少生產者能吸收的物質，最終導致生物量下降。
This interrupts nutrient cycling, reducing producer uptake and decreasing total ecosystem biomass.

📌 考試提醒：
「無分解者，養分不回流。」
“No decomposers, no nutrient recycling.”",
1008,"📘 第8題
📌 參考答案：C

📌 詳細解釋：
光合作用包含光反應與暗反應兩階段。
Photosynthesis involves two stages — light-dependent and light-independent reactions.

(A) 酵素確實參與整個光合作用，此項正確。
(A) Enzymes are necessary throughout photosynthesis — correct.

(B) 光反應與暗反應的劃分屬於整體過程的一部分，正確。
(B) Both stages comprise the overall photosynthetic process — correct.

(C) 錯誤在於「暗反應」不一定在完全黑暗中進行；它僅不依賴光，但可在光下進行。
(C) Error: the “dark reaction” doesn’t need darkness; it only doesn’t depend directly on light and can proceed in its presence.

(D) 水的光解屬於光反應，生成氧氣及供暗反應使用的氫與電子。
(D) Photolysis of water is part of the light reaction producing O₂ and hydrogen for later stages.

📌 考試提醒：
「暗非暗處，光只是能量。」
“Dark reaction isn’t in darkness—light just provides energy.”",
1009,"📘 第9題
📌 參考答案：A

📌 詳細解釋：
光合作用的主要產物是葡萄糖，植物可將其轉化成不同形式的碳水化合物。
The main product of photosynthesis is glucose, which can be transformed into various forms of carbohydrates in plants.

葡萄糖可以在植物內合成蔗糖，用於運輸；也可縮合成纖維素構成細胞壁結構。
Glucose can condense to form sucrose for transport or cellulose as a structural component of cell walls.

另外，光合作用過程中會吸入二氧化碳並放出氧氣，是維持大氣中氣體平衡的重要作用。
Moreover, during photosynthesis, carbon dioxide is absorbed and oxygen released, helping maintain atmospheric gas balance.

第三項提及「光合作用影響植物水勢」，屬錯誤理解，葉片細胞水勢的微小變化不足以影響蒸騰拉力，因此不成立。
The third statement about water potential is incorrect—changes in leaf water potential during photosynthesis are too minimal to affect transpiration pull.

📌 考試提醒：
「光合作用製造糖，非改變水勢。」
“Photosynthesis makes sugar, not water potential.”",
1010,"📘 第10題
📌 參考答案：C

📌 詳細解釋：
此實驗探討酵母呼吸作用有否釋放二氧化碳。
The experiment investigates whether yeast respiration produces carbon dioxide.

若氣體令石灰水變濁，證明有 CO₂ 生成。為確保結果準確，Y 管應在油層上方讓氣體通過，而不是浸入液體中。
The limewater turning cloudy indicates CO₂. Tube Y must be above the oil layer so gas can pass freely—submersion would hinder gas transfer.

(A) 只保溫並不能測試呼吸產物；(B) 將 X 浸入石灰水會增加阻力，不利氣體逸出；(D) 加油層隔絕空氣已有足夠防止外部影響，不需另行加密。
(A) Heating only maintains temperature but does not test CO₂; (B) immersing X increases resistance; (D) adding oil already prevents external air interference.

📌 考試提醒：
「收集氣體要經油層上方非浸下。」
“Collect gas above the oil, not under it.”",
