編號,答案,類近題目
9401,"📘第 1 題
📌 參考答案：B

📌 詳細解釋：
脊椎動物的定義是擁有脊柱或椎骨的動物。
Vertebrates are defined as animals that possess a backbone or vertebral column.

魚、海龜及蛇雖形態各異，但都具脊椎骨，因此歸類為脊椎動物。
Despite their external differences, fish, turtles, and snakes all share a backbone and are thus classified as vertebrates.

牠們是否為冷血動物或有無鱗片，並非界定脊椎動物的必要條件。
Being cold‑blooded or having scales is not a defining feature of vertebrates.

📌 考試提醒：
題目若詢問動物分類的依據，應先從是否具脊椎骨、是否有節肢、或組織構造差異等基本結構入手。
When classifying animals, first look for fundamental anatomical traits such as presence of a backbone, jointed limbs, or body segmentation.",
9402,"📘第 2 題
📌 參考答案：D

📌 詳細解釋：
在植物界中，真菌缺乏葉綠素，因此無法行光合作用，所以植物 1 應為真菌。
Within the plant kingdom, fungi lack chlorophyll and cannot perform photosynthesis; thus plant 1 is a fungus.

裸子植物具有種子但不開花，所以植物 2 應為裸子植物。
Gymnosperms possess seeds but do not bear flowers; hence plant 2 belongs to gymnosperms.

蕨類植物具真葉與維管組織但沒有種子，因此植物 3 應為蕨類。
Ferns have true leaves and vascular tissues, yet lack seeds; therefore plant 3 is a fern.

海藻沒有真葉且繁殖方式不同，推斷植物 4 為藻類。
Since algae lack true leaves and show distinct reproductive forms, plant 4 should be an alga.

📌 考試提醒：
要能根據是否具葉綠素、是否有花或種子、是否有維管束判別植物類群。
Remember to classify plants based on presence of chlorophyll, flowers or seeds, and vascular tissues—a common DSE classification focus。",
9403,"📘第 3 題
📌 參考答案：C

📌 詳細解釋：
構造 1 （牙骨質）、構造 3 （牙質）及構造 5 （顎骨）主要負責支撐與保護牙齒。
Structures 1 (cement), 3 (dentine) and 5 (jawbone) mainly function to support and protect the tooth.

它們的硬度高，是因為含有大量的鈣鹽和磷酸鹽，使結構堅固而耐磨。
They are very hard due to the high concentration of calcium and phosphate salts, making them rigid and resistant to wear.

相反，牙釉質雖更硬，但並非所有部位都含有血管組織，因此不包括在此。
In contrast, enamel is the hardest tissue but lacks living components such as blood vessels, so it is not included here.

📌 考試提醒：
辨認牙齒結構時要掌握其主要功能與組成物質，支撐及保護相關的部分通常富含無機鹽。
When identifying tooth structures, focus on their function and composition—parts involved in support or protection usually contain abundant inorganic salts.",
9404,"📘第 4 題
📌 參考答案：C

📌 詳細解釋：
構造 4 是牙髓腔，內含豐富血管與神經。
Structure 4 is the pulp cavity, which is rich in blood vessels and nerve endings.

血管能提供養分及氧氣，神經則負責感覺刺激，如疼痛和壓力。
The blood vessels nourish the tooth tissues, while the nerves detect sensations such as pain and pressure.

這部分能維持牙齒生命力，若受感染或破壞，牙齒可能壞死。
This region keeps the tooth alive, and infection or damage here may lead to tooth death.

📌 考試提醒：
見到題目提到「神經末梢」或「感覺痛覺」，便應聯想到牙髓腔（pulp cavity）。
If you see keywords like “nerve endings” or “pain sensation,” always identify the pulp cavity.
",
9405,"📘第 5 題
📌 參考答案：D

📌 詳細解釋：
大腸的主要功能是從消化後的殘餘物吸收水分。
The main function of the colon is to absorb water from the remaining digested materials.

這會使糞便變硬、變乾並便於排出。
This process allows faeces to become solid and easier to expel.

若大腸被切除，大量水分無法被吸收，糞便將會呈液態。
If the colon is removed, most of the water cannot be reabsorbed, and faeces will remain watery.

📌 考試提醒：
題目常考「大腸是否分泌酶或吸收營養」，答案是否定的——它的主要職能是重吸收水分與鹽類。
Be alert that the colon neither secretes digestive enzymes nor absorbs nutrients—its main roles are water and salt reabsorption.
",
9406,"📘第 6 題
📌 參考答案：B

📌 詳細解釋：
膽汁含有碳酸氫根（HCO₃⁻）及碳酸鹽（CO₃²⁻），使其呈鹼性，可提高溶液 pH 值。
Bile contains bicarbonate (HCO₃⁻) and carbonate (CO₃²⁻) ions, making it alkaline and thus raising the pH of the solution.

膽色素不影響酸鹼度，而膽汁鹽僅協助脂肪乳化，不會改變 pH。
Bile pigments do not alter pH, and bile salts only aid in emulsifying fats without affecting acidity.

膽汁不是用來分解脂肪成脂肪酸的，因此脂肪酸產生並非其功能。
Bile does not break triglycerides into fatty acids; such breakdown is carried out by lipase instead.

📌 考試提醒：
要清楚區分膽汁的物理功能（乳化）與胰脂酶的化學分解作用；膽汁鹼性成分可中和胃酸。
Be sure to differentiate the physical role of bile (emulsification) from the chemical digestion by lipase; its alkalinity helps neutralize stomach acid in the duodenum.",
9407,"📘第 7 題
📌 參考答案：A

📌 詳細解釋：
在光合作用中，只有第一個階段需要光能，以分裂水分子生成氫原子和氧氣。
In photosynthesis, only the first stage requires light energy to split water molecules into hydrogen atoms and oxygen.

這個過程稱為光反應，產生的氫會在隨後的反應中被利用。
This process is known as the light reaction, and the hydrogen produced is then used in later reactions.

其餘步驟則不直接依賴光能，而是利用光反應儲存的能量進行，稱為暗反應。
Subsequent steps do not rely directly on light but use the stored energy from the light reaction, known as the dark reaction.

📌 考試提醒：
注意光合作用分為光反應與暗反應，前者需光能產生 ATP 及 NADPH，後者以此為能量來源固定二氧化碳。
Remember that photosynthesis consists of a light reaction, which produces ATP and NADPH, and a dark reaction, which uses these products to fix carbon dioxide.",
9408,"📘第 8 題
📌 參考答案：D

📌 詳細解釋：
當二氧化碳與氫結合時，會形成單糖如葡萄糖。
When carbon dioxide combines with hydrogen, simple sugars such as glucose are formed.

這些單糖是之後合成氨基酸、纖維素及葉綠素的基礎物質。
These simple sugars serve as the fundamental materials for synthesizing amino acids, cellulose, and chlorophyll.

因此，物質 X 應是單糖，能進一步在呼吸作用中被氧化分解成二氧化碳和水。
Therefore, substance X should be a simple sugar, which can be further oxidized during respiration to produce carbon dioxide and water.

📌 考試提醒：
在光合作用中，單糖是最初的有機產物；它既是其他有機化合物的原料，也是呼吸作用的底物。
In photosynthesis, simple sugars are the primary organic products—they are the starting materials for making other compounds and also the substrates for respiration.",
9409,"📘第 9 題
📌 參考答案：B

📌 詳細解釋：
兒童處於快速生長階段，需要大量蛋白質來建構身體組織。
Children are in an active growth stage and require plenty of protein for building body tissues.

若她飲食中缺乏肉類或奶類，便須從植物來源攝取高蛋白質食物來補足。
If her diet lacks meat or milk, she must obtain plant-based protein to compensate for the deficiency.

根據表中資料，大豆蛋白質含量最高，因此最能促進她的生長發育。
According to the table, soya bean contains the highest protein content and is therefore the most beneficial for her growth.

📌 考試提醒：
題目若涉及兒童成長與營養，應首選高蛋白食物而非高糖或高脂食物。
When questions mention child growth, always prioritize high-protein sources over high-carbohydrate or fatty foods.",
9410,"📘第 10 題
📌 參考答案：D

📌 詳細解釋：
牙齦出血通常由於缺乏維他命 C 所導致，因其影響血管與牙齦組織的修復。
Bleeding gums are often caused by vitamin C deficiency, which weakens blood vessels and gum tissue repair.

補充富含維他命 C 的食物能強化結締組織，促進痊癒並預防壞血病。
Consuming foods rich in vitamin C helps strengthen connective tissues, accelerate recovery, and prevent scurvy.

在表中，青椒的維他命 C 含量最高，因此最有效幫助牙齦恢復健康。
In the table, green pepper has the highest vitamin C content, making it the most effective in aiding gum recovery.

📌 考試提醒：
要熟悉維他命 C 與膠原蛋白合成及血管健康的關聯。
Be familiar with the role of vitamin C in collagen synthesis and capillary integrity.
",
9411,"📘第 11 題
📌 參考答案：C

📌 詳細解釋：
腐生生物以死去的有機物為營養來源，從分解作用中獲取能量。
Saprophytes feed on dead organic matter, obtaining energy through decomposition.

引致食物腐爛的細菌與麵包黴菌均屬腐生生物，因它們利用死亡有機物作營養。
Bacteria causing food decay and bread mold are saprophytic as they derive nutrients from dead substances.

愛滋病毒則攻擊人體白血球，並非分解死有機物，因此不是腐生生物。
HIV attacks human white blood cells and does not decompose dead matter, hence it is not saprophytic.

📌 考試提醒：
記熟「腐生 (saprophytic) 、寄生 (parasitic) 及 共生 (symbiotic)」三類生物營養型式的區別。
Be able to distinguish saprophytic, parasitic, and symbiotic modes of nutrition.",
9412,"📘第 12 題
📌 參考答案：A

📌 詳細解釋：
人禁食十二小時後，小腸內的食物已被完全消化與吸收，絨毛運輸活動減少。
After a 12‑hour fast, food in the small intestine has already been digested and absorbed, leading to less active villi.

因此，流入肝門靜脈的血液中尿素含量較少。
Thus, the blood entering the hepatic portal vein contains less urea.

相反地，肝臟須將儲存的肝糖轉化為葡萄糖供能，細胞代謝活動增加，會生成較多尿素輸入肝靜脈。
Meanwhile, the liver converts glycogen into glucose to provide energy, increasing its metabolic activity and producing more urea entering the hepatic vein.

另外，膽汁只會分泌到小腸中，不會在血管中出現。
Also, bile is secreted into the small intestine, not found in blood vessels.

📌 考試提醒：
要清楚區分肝門靜脈（吸收後運送營養物）與肝靜脈（代謝後輸出廢物）的功能差異。
Be clear about the functional difference between the hepatic portal vein (transports absorbed nutrients) and the hepatic vein (carries metabolic waste).
",
