編號,答案,類近題目
0101,"1️⃣ 題目 1
📌 參考答案： B

📖 詳細解釋：
蛇屬於爬行類動物，牠們會產下表面具有堅硬外殼的卵以防止乾燥與損傷。
A 蟾蜍屬兩棲類，其卵被柔軟的膠質包圍，並非硬殼。
A toad is an amphibian whose eggs are surrounded by soft jelly, not hard shells.

B 蛇是爬行類，產下具革質或鈣化外殼的卵。
B A snake is a reptile that lays tough or calcareous-shelled eggs.

C 鯨魚是哺乳類，是胎生，不會產卵。
C A whale is a mammal that gives birth to young directly.

D 金魚是魚類，卵外有膠衣但沒有硬殼。
D A goldfish lays eggs with a soft, mucus coating but not a hard shell.

📌 考試提醒：
若題幹提到「硬殼卵」，可立即聯想到爬行類，因為牠們需在陸地產卵以防乾燥。
If “hard-shelled eggs” appear, think immediately of reptiles, as they need protection from desiccation on land.
",
0102,"2️⃣ 題目 2
📌 參考答案： C

📖 詳細解釋：
若要在顯微鏡下同時觀察更多細胞，需使用低倍鏡物鏡。
To observe more cells under the microscope, use a lower-power objective.

A 加強照明只會令視野更亮，不會改變視野範圍。
A Increasing illumination only brightens the view without showing more cells.

B 染色會令細胞結構更清晰，但不會改變「看到的細胞數量」。
B Staining cells improves contrast but not the number of visible cells.

D 縮短鏡片距離是對焦動作，而非擴闊視野的方法。
D Reducing the distance between slide and objective is for focusing, not increasing the view field.

📌 考試提醒：
記得：低倍鏡 = 大視野、小細節；高倍鏡 = 小視野、高細節。
Remember: Low power = wide view but low detail; High power = narrow view but high detail.",
0103,"3️⃣ 題目 3
📌 參考答案： C

📖 詳細解釋：
肋骨的骨髓可產生紅血球與白血球（功能 2）。
Bone marrow in ribs produces red and white blood cells (function 2).

此外，肋骨能形成胸腔以保護內臟（功能 3），例如心臟與肺。
Ribs also form the rib cage, protecting internal organs such as the heart and lungs (function 3).

功能 (1) 「支撐身體重量」主要屬於脊柱或四肢骨骼，而非肋骨。
Function (1) “support body weight” mainly relates to the vertebral column or limbs, not ribs.

📌 考試提醒：
遇到「肋骨」的功能題，優先想到製血與保護胸腔器官。
For ribs, always connect them with blood cell formation and protection of thoracic organs.",
0104,"4️⃣ 題目 4
📌 參考答案： D

📖 詳細解釋：
大多數酵素在高溫下會被變性 (denatured)，因此在 80 °C 時活性很低。
Most enzymes are denatured at high temperatures, so their activities are low at 80 °C.

A 錯在酵素由蛋白質構成，非脂肪。
A Wrong because enzymes are made of proteins, not fats.

B 錯在 0 °C 時酵素雖不活躍，但未被破壞，只是暫停反應。
B At 0 °C, enzymes are inactive but not destroyed.

C 人體酵素最佳溫度為 37 °C，但這不代表「大部分酵素」都一樣，有些適應 40 °C 左右。
C Optimum temperature for human body enzymes ≈ 37 °C, but it varies slightly among enzymes.

📌 考試提醒：
關鍵詞看到「高溫、80°C、失活」，便是酵素變性。
Whenever you see “high temp / 80 °C / inactive,” think enzyme denaturation.",
0105,"5️⃣ 題目 5
📌 參考答案： B

📖 詳細解釋：
紅血球沒有細胞核，因此無法複製DNA或進行有絲分裂。
Human red blood cells lack a nucleus, so they cannot replicate DNA.

A 紅血球透過細胞呼吸產生能量，正確。
A They produce energy via cellular respiration — correct.

C 紅血球不具核酸合成系統，故無法進行DNA複製—這是關鍵原因。
C They cannot synthesize nucleic acids because the nucleus is absent—key reason.

D 血紅素負責運輸氧，但題問「不會進行」，故排除。
D Haemoglobin carries oxygen, but the question asks for a process impossible in RBCs.

📌 考試提醒：
見「紅血球」→無核 → 不能分裂或複製DNA。
When you see ""red blood cell"" → no nucleus → no division or DNA replication.",
0106,"6️⃣ 題目 6
📌 參考答案： A

📖 詳細解釋：
劇烈運動時，肌肉先利用有氧呼吸產能，但氧氣供應不足時會進行無氧呼吸產乳酸。
During intense exercise, muscles first use aerobic respiration, then switch to anaerobic respiration when oxygen runs low.

方程式：
葡萄糖 + 氧氣 → （酵素作用下）→ 二氧化碳 + 水 + 能量。
Glucose + Oxygen —(enzymes)→ Carbon dioxide + Water + Energy.

缺氧時：
葡萄糖 → （酵素作用下）→ 乳酸 + 能量。
Glucose —(enzymes)→ Lactic acid + Energy.

其他選項誤點：
B 同時生成乳酸與二氧化碳為不合理組合；
C 產生水需氧氣存在；
D 多加二氧化碳表示仍為有氧過程。
B to D include oxygen products inconsistent with anaerobic respiration.

📌 考試提醒：
「100 m 短跑」「乳酸增加」 → 立即聯想到無氧呼吸；產物必為乳酸與能量。
When you see “short sprints” and “lactic acid accumulation,” think anaerobic respiration = lactic acid + energy.",
0107,"7️⃣ 題目 7
📌 參考答案： A

📖 詳細解釋：
碘液試驗（Iodine test）用以測試澱粉；二縮醣試驗（Benedict’s test）檢測還原糖；本立德試驗（Biuret test）檢測蛋白質。
The iodine test detects starch, the Benedict’s test detects reducing sugars, and the Biuret test detects protein.

起初，澱粉酶與澱粉混合後立即測試時結果為：
碘液試驗 (+)，二縮醣 (+)，本立德 (–)。表示存在澱粉與澱粉酶，但糖仍未大量產生。
Initially, iodine shows (+), Benedict’s (+), and Biuret (–), meaning starch and amylase are present, but not much sugar yet.

十分鐘後，澱粉酶會分解澱粉成麥芽糖，令二縮醣試驗變陽性而碘液試驗變陰性。
After ten minutes, amylase breaks down starch into maltose, so the iodine test becomes (–) and the Benedict’s test remains (+).

澱粉酶本身是蛋白質，因此本立德試驗仍維持 (+)。
Amylase is a protein enzyme, thus the Biuret test stays (+).

→ 結果：碘液 (–)，二縮醣 ( + )，本立德 ( + )。
→ Result: Iodine (–), Benedict’s (+), Biuret (+).

📌 考試提醒：
遇到「澱粉＋澱粉酶＋時間」的題型，記住：澱粉消失、還原糖出現、蛋白質依然在。
When you see “starch + amylase + time,” remember: starch decreases, sugar increases, protein unchanged.",
0108,"8️⃣ 題目 8
📌 參考答案： D

📖 詳細解釋：
豆科植物根瘤中的固氮細菌（Rhizobium）與宿主互利共生：
植物提供碳水化合物作能量來源；細菌則將空氣中的氮固定成氨供植物合成蛋白質。
Nitrogen-fixing bacteria in leguminous roots form a mutualistic relationship: the plant supplies carbohydrates for energy, while bacteria fix nitrogen to ammonia for protein synthesis.

A 藤壺與蟹屬於片利共生（commensalism），蟹不受益也不受害。
A Barnacles and crabs show commensalism—the crab is unaffected.

B 愛滋病毒與人屬於寄生關係（parasitism）。
B HIV and humans show parasitism, where the virus benefits but the host suffers.

C 腐生營養屬於非共生營養方式，不是共生例子。
C Saprophytic nutrition involves decomposition, not symbiosis.

📌 考試提醒：
互利共生要雙方得益；只一方得益則屬寄生或片利。
Mutualism = both benefit; if only one benefits, it’s parasitism or commensalism.",
0109,"9️⃣ 題目 9
📌 參考答案： C

📖 詳細解釋：
能量來自蛋白質、碳水化合物及脂肪。它們每克提供的能量不同：
Energy is provided by proteins, carbohydrates, and fats, each yielding different amounts per gram.

計算能值（以等效碳水化合物為單位）假設：
1 g 蛋白質 ≈ 1 g 碳水化合物；1 g 脂肪 ≈ 2 g 碳水化合物。
Assume 1 g protein ≈ 1 g carbohydrate ; 1 g fat ≈ 2 g carbohydrates.

W → 40 + 30 + 2×30 = 130
X → 50 + 10 + 2×40 = 140
Y → 30 + 10 + 2×60 = 160
Z → 20 + 60 + 2×20 = 120

Y 最高 → 能量值最大。
Y is the highest → most energy available.

📌 考試提醒：
題目涉及營養比重時，別被維生素或礦物質混淆，唯有蛋白／糖／脂提供能量。
When comparing food energy, ignore vitamins & minerals—only protein, fat, and carbs yield energy.",
0110,"🔟 題目 10
📌 參考答案： A

📖 詳細解釋：
紅血球中血紅蛋白含量低代表需補充鐵質以助形成血紅素。
A low haemoglobin level indicates the need for iron to form haemoglobin.

食物 W 含鐵量最高（18 mg），因此最適合改善此狀況。
Food W contains the highest iron (18 mg), best for improving anaemia.

鈣可幫助造骨，維他命 A 防夜盲，維他命 C 防壞血病，但均無助於製血。
Calcium builds bones, vitamin A prevents night blindness, and vitamin C prevents scurvy—none aid haemoglobin formation.

📌 考試提醒：
見「血紅蛋白低」「貧血」→ 選富含鐵的食物，而非鈣、維生素或碳水。
For “low haemoglobin” or “anaemia,” always choose iron-rich foods, not calcium or vitamins.",
