編號,答案,類近題目
0501,"第1題
📌 參考答案：D


📌 詳細解釋：
在 40°C 時酶催化反應比 30°C 快，因為在較高溫度下，底物分子和酶分子的動能增加，使兩者發生有效碰撞的機會更大，形成更多酶-底物複合物。
At 40°C, enzyme-catalyzed reactions are faster than at 30°C because substrate and enzyme molecules have greater kinetic energy, increasing the frequency of effective collisions to form more enzyme–substrate complexes.

選項 A 錯誤，酶的變性只在極高溫（如超過 50°C 或 60°C）時才明顯，而此題溫度尚未達到變性。
Option A is incorrect because enzyme denaturation happens only at much higher temperatures (around 50–60°C).

選項 B 錯誤，溫度上升並不會使氧氣溶解度降低到影響反應初速的程度。
Option B is incorrect since the decrease in oxygen solubility at 40°C is too small to affect the initial reaction rate.

選項 C 錯誤，這描述的是變性情況，然而反應起始時酶的活性仍正常。
Option C is wrong because it describes enzyme denaturation, but the enzymes are still active at this temperature.

📌 考試提醒：
考試時，看到「40°C 比 30°C 活性高」類題，要立刻聯想到「動能增加 → 碰撞頻繁 → 反應速率上升」。
When you see a question comparing 40°C and 30°C, always think “more kinetic energy → more frequent collisions → higher reaction rate.”",
0502,"第2題
📌 參考答案：B


📌 詳細解釋：
由圖可見，兩條曲線的最終釋氧量相同，表示相同數量的過氧化氫被分解。
From the graph, both curves reach the same final level of oxygen released, meaning the same amount of hydrogen peroxide is decomposed.

選項 A 錯誤，速率應由曲線斜率決定，與開頭時氧量無關。
Option A is incorrect because reaction rate corresponds to the slope of the curve, not the initial volume of oxygen.

選項 C 錯誤，曲線顯示兩溫度反應在時間上有差異，30°C 約需 5 分鐘而 40°C 只需 1.5 分鐘完成。
Option C is wrong since the graph shows that at 30°C it takes 5 minutes, while 40°C only 1.5 minutes to complete.

選項 D 錯，實驗結束時並非所有酶分子都結合底物，部分活性位恢復自由狀態。
Option D is wrong because not all enzyme molecules are bound to substrates at the end—some are free again.

📌 考試提醒：
曲線最高點表示「反應總量相同」，而非「速率相同」。記得比較斜率代表速率，曲線高度代表反應量。
The slope shows the rate, while the height shows the total reaction amount—a common exam trap.",
0503,"第3題
📌 參考答案：C


📌 詳細解釋：
在 90°C 時，大部分酶會因高熱而變性，活性位結構改變，使其喪失催化功能；因此只有極少量氧氣釋出。
At 90°C, most enzymes are denatured by heat, altering their active sites and disabling their catalytic ability, so only a tiny amount of oxygen is released.

選項 A 錯誤，酶不會像低溫一樣只是暫時失效，而是永久變性。
Option A is incorrect because enzymes at 90°C are permanently denatured, not reversibly inactivated.

選項 B 錯誤，該曲線仍應低於 40°C 及 30°C 的曲線，而非相同高度。
Option B is wrong since the curve should lie below those at 40°C and 30°C, not the same level.

選項 D 錯誤，溫度過高導致活性位破壞，不會出現「速率回升」。
Option D is incorrect as enzyme denaturation is irreversible, not showing a later rise in rate.

📌 考試提醒：
一遇到 90°C 或更高溫題目，第一反應：→「酶變性 → 反應速率幾乎為零」。
When the question mentions 90°C or higher, immediately think “enzyme denatured → reaction nearly stops.”",
0504,"第4題
📌 參考答案：B


📌 詳細解釋：
愛斯基摩人主要居住在極寒地區，難以種植作物，因此他們食物來源主要來自魚類和海洋哺乳動物，這些動物富含脂肪。
Eskimos live in Arctic regions where crop cultivation is impossible, so their diet mainly consists of fish and marine mammals which are rich in fat.

選項 A 與 C 僅指出現象，沒有解釋原因；選項 D 錯，寒冷氣候下攝取脂肪是必要的能量來源。
Options A and C describe facts rather than causes, and D is wrong because fat rather than carbohydrate is the main energy source suited for cold climates.

📌 考試提醒：
營養題常考「因地制宜」概念──不同環境下的食物組成與能量需求差異。
In nutrition-related questions, always connect environmental conditions to dietary composition and energy demand.",
0505,"第5題
📌 參考答案：B

📌 詳細解釋：
呼吸道內的黏液由分泌細胞分泌，能黏住塵埃及病原；纖毛的擺動將黏液推向咽喉，再被吞入。
The mucus is secreted by mucus-secreting cells to trap dust and germs, and ciliary beating moves the mucus up the airway to the pharynx for swallowing.

選項 A 錯，氣體的加熱主要由血管提供，不是靠黏液。
Option A is incorrect since air is warmed by blood vessels, not by mucus.

選項 C 錯，空氣流動阻力小，不需潤滑。
Option C is wrong because air resistance is already low and lubrication is unnecessary.

選項 D 錯，氣體交換僅在肺泡進行，鼻腔不參與氣體交換。
Option D is incorrect as gas exchange only occurs in alveoli, not within the nasal cavity.

📌 考試提醒：
要區分「黏液」與「氣體交換」的功能，兩者並非同一層級。
Differentiate mucus (filtration and protection) from gas exchange (occurs in alveoli only).
",
0506,"第6題
📌 參考答案：A


📌 詳細解釋：
在此實驗中，粉蟲持續進行呼吸作用，吸入氧氣並釋放二氧化碳；產生的 CO₂ 被苛性鈣吸收，導致氣體體積減少，液滴因而向內移動。
In the setup, the mealworms continuously respire, taking in oxygen and releasing CO₂. The CO₂ is absorbed by soda lime, decreasing gas volume and causing the liquid drop to move inward.

選項 B 錯，氣體量減少表示氧吸收，而非氣體產生。
Option B is wrong as a drop movement inwards indicates oxygen uptake, not production.

選項 C 錯，熱能釋放不足以造成液滴外推。
Option C is incorrect since the small heat release is insufficient to expand the air.

選項 D 錯，氣壓變化在此實驗中極小，可忽略。
Option D is wrong because changes in atmospheric pressure are negligible.

📌 考試提醒：
呼吸測定裝置題一定要記得氣體變化方向：吸氧→液滴向內移動；產氣→液滴外推。
In respirometer questions, always remember: oxygen uptake → drop moves inward, gas production → drop moves outward.
",
0507,"第7題
📌 參考答案：B


📌 詳細解釋：
對照實驗應排除研究因素，因此需移除粉蟲，只留空裝置，以排除其他氣壓或環境變化的影響，獲得準確的呼吸速率比較。
The control must exclude the experimental factor — the mealworms. The setup without mealworms accounts for atmospheric or pressure changes, allowing accurate comparison of respiration rate.

選項 A、C、D 皆沒有完全排除變量，因此不構成真正對照。
Options A, C, and D do not effectively isolate variables and are not valid controls.

📌 考試提醒：
對照實驗的原則：「除研究因素外，所有條件相同」。
Control setup rule: All conditions identical except the factor being tested.",
0508,"第8題
📌 參考答案：D

📌 詳細解釋：
木材屬於可再生資源，因為樹木可經持續種植補充；只要伐木速率低於植林速率，木材供應能維持。
Timber is a renewable resource because trees can be replanted. As long as the deforestation rate is lower than reforestation, supply can continue.

選項 A 錯，雖可重用，但那是「再使用」而非「再生」。
Option A is incorrect because reuse ≠ renewability.

選項 B 錯，燃燒僅代表可作能源，並不等於可更新。
Option B is wrong: combustibility does not mean renewability.

選項 C 錯，地球資源有限，木材不可能無窮無盡。
Option C is incorrect since timber is finite without replanting.

📌 考試提醒：
要區分「可再用 (reusable)」與「可再生 (renewable)」的概念，尤其在環境及能源題中常出現混淆。
Distinguish clearly between reusable and renewable — a common trap in ecology and energy-related questions.",
0509,"第9題
📌 參考答案：C

📌 詳細解釋：
(1) 導管細胞為木質部細胞，具中空結構且細胞間壁分解，適合運送水分。
(1) Xylem vessel cells have hollow, lignified structures with no cross walls, facilitating water transport.

(2) 葉肉細胞具薄細胞壁、含葉綠體，是行光合作用的主要細胞。
(2) Mesophyll cells have thin walls and chloroplasts, serving as the main photosynthetic cells.

(3) 根的表皮細胞沒有角質層，因為角質層會阻礙水與礦質吸收。
(3) Root epidermal cells lack cuticle because cuticle prevents absorption of water and minerals.

因此正確的配對為 (1) 和 (2)。
Thus, the correct combination is (1) and (2).

📌 考試提醒：
留意題目常把「角質層 (cuticle)」與「防水結構」和根的吸收混淆，根細胞絕不會有角質層。
Beware of confusing the presence of cuticle with water absorption — root cells never have cuticle.",
0510,"第10題
📌 參考答案：A

📌 詳細解釋：
光合作用的光反應中，水分子在光能作用下分解為氫和氧，氧氣為副產物釋出。
During the light reaction of photosynthesis, water molecules split into hydrogen and oxygen by light energy; oxygen is released as a by-product.

氫原子不會以氫氣形式釋放，而是在暗反應中結合二氧化碳形成碳水化合物。
Hydrogen atoms do not form hydrogen gas but are incorporated into carbohydrates during the dark reaction.

📌 考試提醒：
看到「氫氣產物」時要小心，植物不會釋出氫氣，只會釋出氧氣。
Be careful — plants never release hydrogen gas, only oxygen gas in photosynthesis.",
