編號,答案,類近題目
0801,"Q1
📌 參考答案：C

📌詳細解釋：
主要經乳糜管運輸的營養物質是脂質及脂溶性維他命，如維他命A。
Nutrients mainly transported via the lacteal are lipids and fat‑soluble vitamins such as vitamin A.

鐵及鈣屬礦物質離子，和維他命C一樣是水溶性物質，因此直接進入血液，而不會經乳糜管。
Iron and calcium are mineral ions, and vitamin C is water‑soluble; all are absorbed into the bloodstream, not through the lacteal.

為什麼不是其他選項：
A、B選項屬水溶性營養素，不會進入乳糜管。
Options A and B involve water‑soluble nutrients, which are absorbed into blood capillaries instead.
D選項的維他命C同樣是水溶性的，不經由乳糜管。
Option D is also incorrect since vitamin C, being water‑soluble, travels through blood vessels.

📌考試提醒：
題目若出現「乳糜管」（lacteal），要立即聯想到脂質或脂溶性維他命的吸收。
When you see “lacteal,” immediately connect it with the absorption of fats and fat‑soluble vitamins.",
0802,"Q2
📌 參考答案：D

📌 詳細解釋：
溫室氣體包括二氧化碳、甲烷與一氧化二氮。它們能吸收並重放地球放出的紅外線輻射。
Greenhouse gases include carbon dioxide, methane, and nitrous oxide; they absorb and re‑emit infrared radiation from Earth.

二氧化硫主要造成酸雨，不屬於主要的溫室氣體。
Sulphur dioxide contributes to acid rain rather than the greenhouse effect.

為什麼不是其他選項：
A、B、C只涵蓋部分氣體，未同時包括三者。
Options A, B, and C exclude one or more of the actual greenhouse gases.

📌 考試提醒：
分清「溫室效應」與「酸雨」的成因：前者來自CO₂、CH₄、N₂O，後者主要是SO₂與NO₂。
Distinguish between greenhouse effect (CO₂, CH₄, N₂O) and acid rain (SO₂, NO₂).
",
0803,"Q3
📌 參考答案：D

📌詳細解釋：
能量進入生物圈的途徑是光合作用。植物吸收太陽能並轉化為化學能儲存在有機物中。
Energy enters the biosphere through photosynthesis, where plants convert solar energy into chemical energy in organic matter.

排遺及排泄只是能量在生物間轉移的過程，並非能量的“輸入”。
Egestion and excretion are internal transfers of energy within the biosphere, not entry routes.

為什麼不是其他選項：
A、B、C選項只描述能量於生物之間的流動，沒有涉及能量首次進入地球系統的過程。
Options A–C only describe internal energy flow between organisms, not the initial entry from sunlight.

📌考試提醒：
看到“能量進入生物圈”，要立即聯想到光合作用是唯一入口。
Whenever the question asks “how energy enters the biosphere,” think photosynthesis is the sole entry point.",
0804,"Q4
📌 參考答案：D

📌 詳細解釋：
能量由生產者向上傳遞時會損失大量熱能，因此每上一個營養層的能量都更少。
As energy moves up trophic levels, much is lost as heat, so higher levels contain less energy.

最頂層的消費者（如鷹）獲得的能量最少。
The top consumers (e.g. eagles) receive the least amount of usable energy.

為什麼不是其他選項：
A、B、C 錯在能量傳遞方向或層次順序；只有D正確說出能量由多到少的分佈。
Options A–C misrepresent the direction or magnitude of energy transfer; only D correctly shows the decreasing pattern.

📌 考試提醒：
記住「10%法則」：每層只有約一成的能量能傳至下一層，其餘以熱散失。
Always recall the 10 % rule — only about one‑tenth of the energy passes to the next trophic level; the rest is lost as heat.",
0805,"Q5
📌 參考答案：A

📌詳細解釋：
蛇的綠色與棲息環境中的綠葉相似，使牠能隱藏自己不易被敵人發現。
The snake’s green colour matches the green foliage in its environment, providing camouflage that reduces detection.

這是結構性適應，有助於捕獵與防禦。
This is a structural adaptation helping both in predation and avoidance of predators.

為什麼不是其他選項：
其他選項未能解釋顏色與環境顏色一致的保護功能。
Other choices fail to link body colour similarity with concealment and survival advantage.

📌考試提醒：
看到動物體色與背景相似時，應聯想**保護色（camouflage）**而非其他生理調節。
When you see matching body colour and background, think camouflage, not physiological change.
",
0806,"Q6
📌 參考答案：A

📌 詳細解釋：
動物可依皮膚結構是否具角質層及鱗片進行分類。
Animals can be classified based on whether they possess a cornified epidermis and scales.

爬行類具有角質層及鱗片，能防止水分蒸發，為適應陸地生活的重要特徵。
Reptiles have both cornified skin and scales, adaptations that minimize water loss for terrestrial living.

鳥類也有角質層但覆有羽毛，而哺乳類則只有角質層沒有鱗片。
Birds have a cornified layer but are feathered, whereas mammals have keratinized skin without scales.

魚類雖有鱗片但缺乏角質層，仍須依賴水環境。
Fish have scales but lack a cornified layer, so they remain aquatic.

為什麼不是其他選項：
其他組合未同時具備鱗片與角質層，因此都不能歸為爬行類。
Other combinations lack one or both structures and thus are not reptiles.

📌 考試提醒：
爬行類的關鍵識別點：乾燥皮膚、有鱗、有角質層。
For exams, remember the diagnostic traits of reptiles: dry skin, scales, and a cornified layer.",
0807,"Q7
📌 參考答案：D

📌 詳細解釋：
高地氣壓低，空氣稀薄，每次吸氣所得氧分子數減少。
At high altitudes, air pressure is low and each breath contains fewer oxygen molecules.

為了補償氧量不足，人會加快呼吸速率，以吸入更多氧氣。
To compensate, humans increase breathing rate to obtain more oxygen.

為什麼不是其他選項：
A、B、C 皆未能針對氧氣濃度變化作出相應的生理反應。
Options A–C do not correctly address physiological adjustment to low oxygen availability.

📌 考試提醒：
題目問「生理反應」（physiological response）時，應選即時可逆的變化，如呼吸速率上升，而非長期適應（例如紅血球濃度增加）。
When “physiological response” is asked, choose reversible short‑term changes like increased breathing, not long‑term adaptations such as higher red‑blood‑cell count.",
0808,"題目 8
📌 參考答案：D

📖 詳細解釋：
這題考察葉片對環境的適應而非光合作用的機制。
This question tests leaf adaptations to the environment, not the mechanism of photosynthesis.

當葉面變得透明時，光能穿透到葉肉細胞內部，讓更多細胞可進行光合作用，因此透明結構能增加光線滲透深度。
When the leaf surface is transparent, more light penetrates into mesophyll layers, enabling greater photosynthetic efficiency.

A 是誤將防護功能誤當作光合作用功能；
A wrongly refers to protective adaptation, not related to photosynthesis.

B 指的是防止水分流失的適應，與吸收光能無關；
B describes reduction of water loss, not enhancement of light absorption.

C 則錯在「葉綠體減少」會減弱光合作用。
C is incorrect because having fewer chloroplasts actually reduces, not enhances, photosynthesis.

📌 考試提醒：
凡題目問「如何促進光合作用」，記得聚焦在光吸收效率或氣體交換效率。
When a question asks how a structure promotes photosynthesis, focus on light capture or gas exchange efficiency.",
0809,"題目 9
📌 參考答案：B

📖 詳細解釋：
題幹談到「長期積水的泥土」，即土壤中氧氣減少。
The scenario refers to waterlogged soil, where the oxygen level drops.

當氧氣含量低，根細胞進行無氧呼吸，能量產量下降，因此主動吸收礦物質的速率減慢。
As oxygen becomes limited, roots perform anaerobic respiration, producing less ATP, so active ion uptake slows down.

A 說植物萎縮較完全脫水錯誤；
A describes wilting due to complete dehydration, not oxygen shortage.

C 說吸收更多礦物質會降低水勢，理論可行，但實際與題意不符；
C claims absorption increases mineral uptake—conceptually true but unrelated to oxygen deficiency context.

D 指出礦物質與萎縮無直接關聯，忽略了氧限制造成吸收下降的核心原因。
D ignores the oxygen limitation factor that links to reduced mineral absorption.

📌 考試提醒：
水淹＝氧氣不足→ 少能量 → 吸礦慢 → 植物枯黃。
Waterlogging = low O₂ → low energy → less ion uptake → leaf yellowing.
",
0810,"題目 10
📌 參考答案：B

📖 詳細解釋：
當人觸碰高溫物體時，會觸發回縮反射 (withdrawal reflex)。
Touching a hot object triggers a withdrawal reflex.

這個反射弧包含三種神經元：感覺神經元、聯絡神經元、運動神經元。
The reflex arc consists of a sensory neurone, an interneuron, and a motor neurone.

感覺神經元偵測刺激，聯絡神經元於脊髓中傳遞信息，再由運動神經元控制肌肉反應。
Sensory neurone detects the stimulus, interneuron relays the message within the spinal cord, and motor neurone activates muscles.

選項 B （三個神經元）正確。
Thus option B is correct.

📌 考試提醒：
脊髓反射多為「三神經元迴路」，例外如伸膝反射為二神經元迴路。
Most spinal reflexes involve three neurones, except knee‑jerk (two neurones only).",
