編號,答案,類近題目
0401,"題目 1
📌 參考答案：D

📖 詳細解釋：
肝臟細胞代謝旺盛，呼吸作用產生大量二氧化碳。
Liver cells are metabolically active and produce a large amount of carbon dioxide through respiration.

因此，流經肝細胞後的Y 位置液體中 CO₂ 濃度較高，而 X 位置的二氧化碳含量相對低。
Hence, the fluid at position Y has a higher CO₂ concentration than that at X.

A 錯在尿素血中原本就存在，不會出現「沒有尿素」。
A is wrong because urea is always present in the blood; it only varies in concentration.

B 錯在白血球能通過毛細血管壁，不影響 X、Y 比較。
B is incorrect — white blood cells can squeeze through capillary walls, but that’s irrelevant to the concentration comparison.

C 錯在肝臟能受糖原分解的刺激，即使未進食 12 小時，仍可釋放葡萄糖，使 Y 中葡萄糖含量高於 X。
C is incorrect — after 12 hours without eating, liver cells release glucose into the blood, so Y’s glucose remains higher than X’s.

📌 考試提醒：
見「肝門靜脈與肝靜脈流動方向」→ 肝靜脈 CO₂ 高、營養物低。
When the question involves hepatic portal vein vs hepatic vein, remember: hepatic vein = high CO₂, low nutrients.
",
0402,"題目 2
📌 參考答案：B

📖 詳細解釋：
血漿在動脈端靜壓高，部分水分被擠入細胞間隙形成組織液。
At the arterial end, the high hydrostatic pressure in capillaries forces plasma out to form tissue fluid.

在靜脈端滲透壓較高，水分回滲入毛細血管，因此主要依靠滲透作用回流。
At the venous end, osmotic pressure draws water back into the capillary — this is osmosis.

A 主動運輸遷移溶質而非水分。
A is incorrect — active transport moves solutes, not bulk water.

C 分泌作用指細胞排放物質，不適用於液體回流。
C refers to secretion of materials, not the return of tissue fluid.

D 擴散為單純濃度梯度移動，非大量水分移動的主要機制。
D (diffusion) applies to solutes, not bulk water movement.

📌 考試提醒：
「動脈端出、靜脈端回」→ 記住 pressure vs osmosis 平衡概念。
Remember the capillary exchange: outflow = pressure, return = osmosis.",
0403," 題目 3
📌 參考答案：B

📖 詳細解釋：
滲透作用應定義為「水分子的淨移動，從稀溶液經選擇性透膜至濃溶液」。
Osmosis is the net movement of water molecules from a dilute to a concentrated solution across a selectively permeable membrane.

學生的定義錯在未包含「淨（net）」字，導致不能表達方向。
The student’s definition missed the keyword “net,” failing to indicate the directionality of water movement.

A 錯在溶質分子不能通過半透膜。
A is wrong — solute molecules cannot pass through the selectively permeable membrane.

C 錯因滲透作用定義已隱含「膜不透溶質」。
C is incorrect — “membrane impermeable to solutes” is already implied in the definition.

D 只是事實，沒有說明定義為何不準確。
D states a fact but doesn’t explain why the definition is incomplete.

📌 考試提醒：
滲透必寫「net movement + selectively permeable membrane + water」。
Always include “net movement of water across a selectively permeable membrane.”",
0404,"題目 4
📌 參考答案：D

📖 詳細解釋：
P 只有上表皮有氣孔，說明其葉片浮在水面上，是浮水植物。
Plant P has stomata only on the upper epidermis → its leaves float on water = floating aquatic plant.

Q 上、下表皮皆無氣孔，是完全浸沒的沉水植物，靠表面擴散進行氣體交換。
Plant Q lacks stomata on both surfaces → fully submerged plant, exchanging gases by simple diffusion.

R 下表皮氣孔密度大於上表皮，是陸生植物，需減少水分流失。
Plant R shows more stomata on lower surface → terrestrial plant, which conserves water.

因此排列為：
P ＝ 浮水植物 (floating aquatic)
Q ＝ 沉水植物 (submerged aquatic)
R ＝ 陸生植物 (terrestrial).

📌 考試提醒：
上表皮氣孔—浮水、下表皮氣孔—陸生、無氣孔—沉水。
Upper stomata → floating, lower stomata → land, none → submerged.",
0405,"題目 5
📌 參考答案：C

📖 詳細解釋：
乳糜內的白色液體含脂肪酸與單甘油酯重新合成的脂肪，水中不溶產生乳白懸浮液。
The milky fluid in lacteals contains fats reformed from fatty acids and monoglycerides that are insoluble in water, producing a white suspension.

這白色乳糜液來自脂肪的吸收，故其中含脂肪分子。
This milky fluid results from the absorption of fat molecules.

A 脂肪酸與單甘油酯屬分解產物；D 蛋白質與糖已分別以氨基酸及葡萄糖形式被吸收，不進入乳糜管。
A and D are incorrect — fatty acids and amino acids are absorbed differently: amino acids via blood capillaries, lipids via lacteals.

📌 考試提醒：
腸絨毛乳糜管吸脂肪，毛細血管吸氨基酸與葡萄糖。
Remember: lacteal → fat, blood capillary → amino acids + glucose.",
0406,"題目 6
📌 參考答案：B

📖 詳細解釋：
第 1 處（椎骨之間）為微動關節，可以稍作前後彎動。
Position 1 (between vertebrae) is a slightly movable joint, allowing small flexing motions of the spinal column.

第 2 處（骶骨與骨盆的連接）為不動關節，主要用以支撐身體重量，不允許活動。
Position 2 (between sacrum and pelvic girdle) is an immovable joint, providing strong structural support with no motion.

第 3 處（髖骨與股骨間的連接）為球窩關節，允許多方向大範圍活動。
Position 3 (where the pelvic girdle meets the femur) is a ball-and-socket joint, allowing movement in many planes.

因此，僅第 1 與 3 之間能出現運動。
Therefore, movement is possible only between 1 and 3.

📌 考試提醒：
關節活動程度順序：「不動 → 微動 → 可動」；
Immovable → slightly movable → freely movable.
骶髂關節屬支撐用，髖關節屬運動用。",
0407,"題目 7
📌 參考答案：D

📖 詳細解釋：
X 處為股骨（長骨），其內含骨髓，負責製造白血球。
Structure X is a long bone (femur), containing bone marrow that produces white blood cells.

A 與 C （儲存鐵質、破壞紅血球）屬肝臟功能，與骨骼無關。
A and C (storing iron and destroying red blood cells) are liver functions, not bone functions.

B 脊髓由脊椎保護非股骨。
B is incorrect because the spinal cord is protected by the vertebral column, not the femur.

📌 考試提醒：
紅骨髓造血（包括白血球），黃骨髓儲脂肪，肝儲鐵。
Red marrow → blood cells; Yellow marrow → fat; Liver → iron storage.",
0408," 題目 8
📌 參考答案：B

📖 詳細解釋：
圖中顯示 CO₂ 淨釋放在 P 點開始下降，代表葉片開始吸收 CO₂ 進行光合作用。
At point P, the net CO₂ release begins to decline, showing photosynthesis has started (CO₂ uptake begins).

到達 T 點時曲線再次變平，表示只有呼吸作用進行，光合作用已停止。
At T, the curve flattens again, showing only respiration continues after photosynthesis stops.

因此光合作用由 P 至 T 間發生。
Therefore, photosynthesis takes place from P to T.

A 錯在包括 S 點（已無光）
A is wrong because S marks the dark period where photosynthesis has ceased.

C 與 D 開始點錯誤，忽略曲線下降意義。
C and D are wrong as they do not correspond with the onset of CO₂ intake.

📌 考試提醒：
曲線轉折點＝呼吸與光合交界→ 淨 CO₂ 釋放下降即光合開始。
When CO₂ release drops, photosynthesis is starting.",
0409,"題目 9
📌 參考答案：D

📖 詳細解釋：
在 Q 點為光補償點， CO₂ 吸收量 = 釋放量，淨交換 = 0。
At Q (the compensation point), the rate of CO₂ uptake equals CO₂ release — net exchange = 0.

在 R 點光合作用最旺盛，曲線顯示吸收量為 10 單位，同時呼吸釋放 2 單位，總吸收量 = 12。
At R, photosynthesis reaches its maximum rate — total CO₂ uptake = 10 (absorbed) + 2 (released by respiration) = 12 units.

A 6 與 B 8 為低估，C 僅指吸收量 10 未加上呼吸量。
A and B underestimate; C counts net photosynthesis only (10), ignoring respiration output.

📌 考試提醒：
最高光合速率＝光合作用吸收 + 呼吸釋放；
Total photosynthetic rate = net uptake + respiration rate.
測光補償點時淨 CO₂ = 0 是關鍵考點。",
0410,"題目 10
📌 參考答案：B

📖 詳細解釋：
血管 X 是冠狀動脈（coronary artery），為心臟肌肉提供含氧血。
Vessel X is the coronary artery, which supplies oxygenated blood to the heart muscle.

它直接從**血管 2（主動脈 aorta）**分支出。
It arises directly from vessel 2 (the aorta).

A （血管 1）是肺動脈，輸送缺氧血至肺部。
Option A (vessel 1 – pulmonary artery) carries deoxygenated blood to the lungs.

C （血管 3）是肺靜脈，回流含氧血至左心房，而非供應心肌。
Option C (pulmonary vein) returns oxygenated blood to the left atrium, not to heart tissues.

D （血管 4）是上腔靜脈，血液缺氧。
Option D (vena cava) contains deoxygenated blood, unsuitable for nourishing the myocardium.

📌 考試提醒：
心肌必需自身血供 → 選「冠狀動脈」。
Remember: The heart is supplied by the coronary artery, not by blood inside its chambers.
",
0411,"題目 11
📌 參考答案：A

📖 詳細解釋：
若冠狀動脈 X 堵塞，心肌缺乏氧及葡萄糖供應，導致壞死（心肌梗塞）。
If vessel X (the coronary artery) is blocked, the cardiac muscle is deprived of oxygen and nutrients, leading to death of muscle cells (myocardial infarction).

B 錯在收縮次數會變少，而非更多。
B is wrong — the heartbeat will not increase; it may weaken or stop.

C 錯在血壓反而下降而非上升。
C is wrong — blood pressure in cardiac arteries drops where blockage occurs.

D 錯在呼吸率上升只是次發現象，並非直接結果。
D is incorrect — a fall in carbon dioxide is not the cause, respiratory changes come later.

📌 考試提醒：
見字「冠狀動脈閉塞」＝ 心臟病。
Whenever you see “blocked coronary artery,” think heart attack immediately.",
