編號,答案,類近題目
2101,"📌 參考答案
D. 信使 RNA
D. Messenger RNA

📌 詳細解釋
題目顯示了細胞內基因表達的流程。
The question shows the process of gene expression in a cell.
過程 P 代表在細胞核內發生的轉錄，DNA 模板會以互補形式轉錄生成物質 X，即信使 RNA。
Process P represents transcription occurring in the nucleus, where the DNA template is transcribed in a complementary manner to form substance X, which is messenger RNA.
過程 Q 代表在細胞質的核糖體處發生的轉譯，信使 RNA 承載的信息會用來合成物質 Y，即多肽或蛋白質。
Process Q represents translation occurring at the ribosomes in the cytoplasm, where the information carried by the messenger RNA is used to synthesize substance Y, which is a polypeptide or protein.
選項 A 錯誤，因為轉移 RNA 在轉譯時才組成氨基酸酰-轉移 RNA 複合物以辨認密碼子。
Option A is incorrect because transfer RNA only forms an aminoacyl-tRNA complex during translation to recognize codons.
選項 B 錯誤，因為 DNA 模板是雙螺旋解旋時的一條鏈，並非生成的產物 X。
Option B is incorrect because the DNA template is one of the strands when the double helix unwinds, not the newly formed product X.
選項 C 錯誤，因為核糖體 RNA 是構成核糖體的成分，而非直接從圖中過程 P 產生的信息載體。
Option C is incorrect because ribosomal RNA is a component of ribosomes, rather than the information carrier directly produced from process P shown in the diagram.

📌 考試提醒
信使 RNA 負責將基因編碼從細胞核攜帶到細胞質的核糖體進行轉譯。
Messenger RNA is responsible for carrying genetic codes from the nucleus to the ribosomes in the cytoplasm for translation.
常見錯誤：學生常把轉錄和轉譯的發生位置及產物混淆，誤以為轉移 RNA 是直接由轉錄生成的信息載體。
Common trap：Students often confuse the locations and products of transcription and translation, mistakenly thinking that transfer RNA is the direct information carrier produced by transcription.",
2102,"📌 參考答案
D. (1)、(2) 和 (3)
D. (1), (2) and (3)

📌 詳細解釋
過程 Q 指的是轉譯，即根據細胞質內核糖體中的信使 RNA 密碼子製作出多肽的過程。
Process Q refers to translation, which is the process of synthesizing a polypeptide based on the codons of messenger RNA at the ribosomes in the cytoplasm.
物質 Y 代表蛋白質合成的最終產物。
Substance Y represents the final product of protein synthesis.
酶是由蛋白質組成的生物催化劑，因此選項 (1) 正確。
Enzymes are biological catalysts made of proteins, so option (1) is correct.
部分激素（如胰島素）屬於肽類或蛋白質，因此選項 (2) 正確。
Some hormones (such as insulin) are peptides or proteins, so option (2) is correct.
抗體是由淋巴細胞分泌的免疫球蛋白，亦屬於蛋白質，因此選項 (3) 正確。
Antibodies are immunoglobulins secreted by lymphocytes and are also proteins, so option (3) is correct.

📌 考試提醒
轉譯作用的最終產物是多肽或蛋白質，而在人體內發揮重要作用的酶、抗體及部分激素均為蛋白質。
The final product of translation is a polypeptide or protein, and enzymes, antibodies, and some hormones that play important roles in the human body are all proteins.
常見錯誤：學生可能忘記部分激素（如胰島素及升糖素）和抗體均屬蛋白質，從而漏選 (2) 或 (3)。
Common trap：Students may forget that some hormones (like insulin and glucagon) and antibodies are proteins, thus missing options (2) or (3).",
2103,"📌 參考答案
C. 轉錄 ； 細胞質
C. Transcription ; Cytoplasm

📌 詳細解釋
過程 P 將 DNA 的遺傳信息複製到信使 RNA 上，這過程稱為轉錄。
Process P copies the genetic information from DNA to messenger RNA, and this process is called transcription.
由於 DNA 位於真核細胞的細胞核內，因此轉錄必定在細胞核中發生。
Since DNA is located in the nucleus of eukaryotic cells, transcription must occur in the nucleus.
過程 Q 則是信使 RNA 上的遺傳信息被用來合成多肽，這過程稱為轉譯。
Process Q involves using the genetic information on the messenger RNA to synthesize a polypeptide, and this process is called translation.
轉譯過程在細胞質中的核糖體處發生。
The translation process occurs at the ribosomes in the cytoplasm.
因此，選項 C 正確指出過程 P 是轉錄，而過程 Q 在細胞質發生。
Therefore, option C correctly identifies process P as transcription and that process Q occurs in the cytoplasm.
其他選項的組合皆未能準確配對基因表達的名稱與其發生位置。
Other options fail to accurately match the names of gene expression processes with their respective locations.

📌 考試提醒
轉錄發生在細胞核，而轉譯發生在細胞質的核糖體。
Transcription occurs in the nucleus, while translation occurs at the ribosomes in the cytoplasm.
常見錯誤：部分考生會將轉錄和轉譯發生的位置倒置，或混淆這兩個核心過程的名稱。
Common trap：Some candidates may reverse the locations of transcription and translation, or confuse the names of these two core processes.",
2104,"📌 參考答案
D. ATP 和 NADH


📌 詳細解釋
在呼吸作用中，帶有能量的化合物由磷酸化作用合成。
In respiration, energy-carrying compounds are synthesized through phosphorylation.
由於 ATP 比 ADP 多擁有一個磷酸鹽基團，因此在水解作用時，ATP 會比 ADP 釋出更多能量。
Since ATP possesses one more phosphate group than ADP, ATP releases more energy than ADP upon hydrolysis.
NAD 是一種電子載體，本身處於氧化狀態，含有的能量較低。
NAD is an electron carrier that is in an oxidized state and contains lower energy.
當 NAD 被還原成 NADH 後，它攜帶了高能電子，可在氧化磷酸化作用中產生三個 ATP 分子。
When NAD is reduced to NADH, it carries high-energy electrons that can generate three ATP molecules during oxidative phosphorylation.
因此，相比於 ADP 和 NAD，ATP 和 NADH 含有最多的能量儲備。
Therefore, compared to ADP and NAD, ATP and NADH contain the most energy reserves.
選項 A、B 及 C 的組合皆包含了能量較低的狀態（ADP 或 NAD），故不正確。
Options A, B, and C all include lower-energy states (ADP or NAD) and are thus incorrect.

📌 考試提醒
ATP 和 NADH 均為帶有高能量的分子，分別透過水解和電子傳遞鏈釋放能量。
Both ATP and NADH are high-energy molecules that release energy through hydrolysis and the electron transport chain, respectively.
常見錯誤：學生常忽略 NADH 是攜帶高能電子的還原態分子，誤以為 NAD 的能量較高。
Common trap：Students often overlook that NADH is the reduced molecule carrying high-energy electrons, mistakenly thinking NAD has higher energy.",
2105,"📌 參考答案
B. 丙酮酸鹽
B. Pyruvate

📌 詳細解釋
從電子顯微照片可見，結構 D 是線粒體的膜。
From the electron micrograph, structure D is the membrane of the mitochondrion.
在需氧呼吸的過程中，細胞質內的糖酵解會將葡萄糖分解成丙酮酸鹽。
During aerobic respiration, glycolysis in the cytoplasm breaks down glucose into pyruvate.
產生的丙酮酸鹽會穿越線粒體膜（結構 D）進入線粒體。
The produced pyruvate crosses the mitochondrial membrane (structure D) to enter the mitochondrion.
在線粒體基質中，丙酮酸鹽會轉變成乙酰輔酶 A，為克雷伯氏循環作準備。
In the mitochondrial matrix, pyruvate is converted into acetyl-CoA in preparation for the Krebs cycle.
選項 A 錯誤，葡萄糖不會直接進入線粒體，而是在細胞質中先被分解。
Option A is incorrect because glucose does not enter the mitochondrion directly but is first broken down in the cytoplasm.
選項 C 錯誤，乙酰輔酶 A 是在線粒體基質內由丙酮酸鹽轉化而成的產物，並非從細胞質穿越膜進入的物質。
Option C is incorrect because acetyl-CoA is the product converted from pyruvate inside the mitochondrial matrix, not the substance crossing the membrane from the cytoplasm.
選項 D 錯誤，丙糖磷酸是糖酵解過程中的中間產物，不會進入線粒體。
Option D is incorrect because triose phosphate is an intermediate in glycolysis and does not enter the mitochondrion.

📌 考試提醒
糖酵解在細胞質進行，其最終產物丙酮酸鹽才會進入線粒體參與後續反應。
Glycolysis occurs in the cytoplasm, and its final product, pyruvate, enters the mitochondrion to participate in subsequent reactions.
常見錯誤：考生常誤以為葡萄糖能直接進入線粒體進行需氧呼吸。
Common trap：Candidates often mistakenly believe that glucose can directly enter the mitochondrion for aerobic respiration.",
2106,"📌 參考答案
A. 細胞質
A. Cytoplasm

📌 詳細解釋
結構 A 標示的是細胞質，缺氧呼吸正是在細胞質中發生，並在動物細胞中產生乳酸。
Structure A indicates the cytoplasm, where anaerobic respiration takes place and produces lactic acid in animal cells.
結構 B 標示的是線粒體內膜，它是需氧呼吸中氧化磷酸化作用發生的地方，並不參與缺氧呼吸。
Structure B indicates the inner mitochondrial membrane, which is the site for oxidative phosphorylation in aerobic respiration and is not involved in anaerobic respiration.
結構 C 標示的是線粒體基質，它是需氧呼吸中克雷伯氏循環發生的地方。
Structure C indicates the mitochondrial matrix, which is the site for the Krebs cycle in aerobic respiration.
結構 D 標示的是線粒體外膜，它控制物質進出線粒體，同樣沒有參與缺氧呼吸的反應。
Structure D indicates the outer mitochondrial membrane, which controls the entry and exit of substances in the mitochondrion and is also not involved in anaerobic respiration reactions.
因此，只有選項 A 正確指出缺氧呼吸的發生位置。
Therefore, only option A correctly identifies the site of anaerobic respiration.

📌 考試提醒
缺氧呼吸的整個過程（即糖酵解及後續的還原反應）僅在細胞質中進行。
The entire process of anaerobic respiration (i.e., glycolysis and subsequent reduction reactions) takes place solely in the cytoplasm.
常見錯誤：學生容易把缺氧呼吸與需氧呼吸的地點混淆，誤以為所有呼吸作用都必須在線粒體內發生。
Common trap：Students easily confuse the locations of anaerobic and aerobic respiration, mistakenly thinking that all respiration must occur inside mitochondria.",
2107,"📌 參考答案
C. 只有 (2) 和 (3)
C. Only (2) and (3)

📌 詳細解釋
脂溶性物質會被吸收進乳糜管，但由於氨基酸是水溶性的，因此會被吸收進微血管中，故敘述 (1) 錯誤。
Fat-soluble substances are absorbed into lacteals, but since amino acids are water-soluble, they are absorbed into blood capillaries; thus, statement (1) is incorrect.
腸道絨毛上的膜蛋白會作為載體或通道，協助吸收氨基酸，故敘述 (2) 正確。
Membrane proteins on the intestinal villi act as carriers or channels to assist in the absorption of amino acids, so statement (2) is correct.
沿着濃度梯度的吸收稱為擴散，而逆着濃度梯度的吸收則稱為主動轉運。
Absorption along the concentration gradient is called diffusion, while absorption against the concentration gradient is called active transport.
這兩種方式都會用來吸收氨基酸，以將最多氨基酸吸收進循環系統中，故敘述 (3) 正確。
Both methods are used to absorb amino acids to maximize their uptake into the circulatory system, so statement (3) is correct.
因此，只有選項 C 的組合是正確的。
Therefore, only option C is the correct combination.

📌 考試提醒
水溶性營養素（如氨基酸和單糖）進入微血管，而脂溶性營養素進入乳糜管。
Water-soluble nutrients (such as amino acids and monosaccharides) enter the blood capillaries, whereas fat-soluble nutrients enter the lacteal.
常見錯誤：學生常錯誤以為小腸絨毛只利用擴散作用吸收營養，而忘記主動轉運亦會同時發生以確保徹底吸收。
Common trap：Students often mistakenly think that intestinal villi only use diffusion for nutrient absorption, forgetting that active transport also occurs simultaneously to ensure complete absorption.",
2108,"📌 參考答案
B. 濃度梯度：是；能量供應：否；選透性膜：否
B. Concentration gradient: Yes; Energy supply: No; Selectively permeable membrane: No

📌 詳細解釋
滲透指水分子從高水勢區域，經過選透性膜，淨移動至低水勢區域。
Osmosis refers to the net movement of water molecules from a region of higher water potential to a region of lower water potential across a selectively permeable membrane.
擴散則指任何物質根據其濃度梯度，從高濃度區域淨移動至低濃度區域。
Diffusion refers to the net movement of any substance along its concentration gradient, from a region of higher concentration to a region of lower concentration.
根據定義，滲透和擴散的發生都必須存在濃度梯度（或水勢梯度）。
By definition, both osmosis and diffusion require the presence of a concentration gradient (or water potential gradient) to occur.
因為這兩個作用都是沿着梯度發生，屬於被動轉運，所以都不需要能量供應。
Because both processes occur along a gradient and are forms of passive transport, neither requires an energy supply.
雖然滲透作用必須有選透性膜，但擴散作用無論是否有選透性膜存在都可以發生。
Although osmosis strictly requires a selectively permeable membrane, diffusion can occur regardless of the presence of a selectively permeable membrane.
因此，選透性膜並非兩者共同需要的條件，正確答案為 B。
Therefore, a selectively permeable membrane is not a shared requirement for both, making option B the correct answer.

📌 考試提醒
擴散和滲透均為被動轉運過程，依賴分子自身的動能而不消耗 ATP。
Both diffusion and osmosis are passive transport processes that rely on the kinetic energy of molecules without consuming ATP.
常見錯誤：學生常誤以為所有物質交換過程都需要選透性膜，忽略了氣體或液體中的自由擴散並不需要膜的參與。
Common trap：Students often mistakenly believe that all substance exchange processes require a selectively permeable membrane, ignoring that free diffusion in gases or liquids does not require membrane involvement.",
2109,"📌 參考答案
A. 只有 P 和 Q
A. Only P and Q

📌 詳細解釋
當研究澱粉酶對澱粉的作用時，澱粉酶的存在與否是自變量。
When investigating the action of amylase on starch, the presence or absence of amylase is the independent variable.
試管 P 含有澱粉酶和澱粉，是測試酶活性的實驗組。
Tube P contains amylase and starch, serving as the experimental setup to test enzyme activity.
試管 Q 含有蒸餾水和澱粉，作為缺乏澱粉酶的對照實驗。
Tube Q contains distilled water and starch, acting as a control setup lacking amylase.
比較試管 P 和 Q 可以清楚顯示澱粉是否因澱粉酶的存在而被分解。
Comparing tubes P and Q clearly shows whether starch is broken down due to the presence of amylase.
試管 R 含有澱粉酶和蒸餾水，由於沒有提供澱粉，對研究澱粉酶分解澱粉的目標沒有太大意義。
Tube R contains amylase and distilled water; since no starch is provided, it has little significance for the objective of studying starch breakdown by amylase.
因此，只需比較 P 和 Q 的結果即可得出結論。
Therefore, a conclusion can be drawn just by comparing the results of P and Q.

📌 考試提醒
在實驗設計中，設立只有單一自變量不同的對照實驗是確保結果有效性的關鍵。
In experimental design, setting up a control experiment with only a single independent variable difference is crucial to ensure the validity of the results.
常見錯誤：學生容易誤選包含所有試管的選項，未考慮試管 R 缺乏受測試的基質而無法提供有效對比。
Common trap：Students easily mistakenly select the option including all tubes, failing to consider that tube R lacks the tested substrate and cannot provide a valid comparison.",
2110,"📌 參考答案
B. 只有 (2)
B. Only (2)

📌 詳細解釋
在實驗開始時，試管 P 內的澱粉會令碘液從啡色轉為藍黑色。
At the start of the experiment, the starch in tube P causes the iodine solution to turn from brown to blue-black.
在 10 分鐘後，澱粉被澱粉酶分解，沒有剩餘澱粉與碘液反應，碘液維持啡色，因此 (1) 測試結果不相同。
After 10 minutes, starch is broken down by amylase, leaving no starch to react with iodine, so the iodine solution remains brown; thus, test (1) yields different results.
澱粉酶本身是一種蛋白質，它會將尿蛋白試紙從黃色轉變成綠色。
Amylase itself is a protein, which will turn the albumin test strip from yellow to green.
由於酶在反應後不會被改變及消耗，因此尿蛋白試紙在 10 分鐘後仍會維持陽性反應，因此 (2) 測試結果相同。
Since the enzyme remains unchanged and unconsumed after the reaction, the albumin test strip will still show a positive result after 10 minutes; thus, test (2) yields the same result.
澱粉並非還原糖，本立德試劑在實驗開始時會維持藍色。
Starch is not a reducing sugar, so Benedict's reagent remains blue at the start of the experiment.
在 10 分鐘後，澱粉被分解成還原糖麥芽糖，本立德試驗會產生磚紅色的沉澱物，因此 (3) 測試結果不相同。
After 10 minutes, starch is broken down into the reducing sugar maltose, causing Benedict's test to form a brick-red precipitate; thus, test (3) yields different results.
因此，只有選項 B 正確。
Therefore, only option B is correct.

📌 考試提醒
酶作為生物催化劑，參與反應但不會在反應過程中被消耗，其化學本質大多為蛋白質。
Enzymes act as biological catalysts that participate in reactions but are not consumed in the process, and their chemical nature is mostly protein.
常見錯誤：考生常忘記澱粉酶本身的化學本質是蛋白質，因而誤以為尿蛋白試紙在反應後會變回陰性。
Common trap：Candidates often forget that the chemical nature of amylase itself is protein, mistakenly thinking that the albumin test strip will turn negative after the reaction.",
