編號,答案,類近題目
1201,"📌 參考答案 (Suggested Answer)
答案：D（小腸內壁）。
Answer: D (Intestinal epithelium).

📌 詳細解釋 (Detailed Explanation)
小腸內壁（正確）：小腸上皮細胞需要主動運輸葡萄糖與氨基酸，過程需消耗大量 ATP → 因此含有最多線粒體。
Intestinal epithelium (Correct): The epithelial cells of the small intestine need active transport to absorb glucose and amino acids, which requires a large amount of ATP → therefore they contain the highest number of mitochondria.

氣囊壁（錯）：氣體交換主要靠擴散，不需大量能量，線粒體數量不多。
Alveolar wall (Incorrect): Gas exchange occurs mainly by diffusion, requires little energy, hence not many mitochondria.

微血管壁（錯）：物質交換也靠擴散或過程相對被動，能量消耗不大。
Capillary wall (Incorrect): Exchange of substances in capillaries is largely passive (diffusion), involving minimal energy use.

淋巴管內壁（錯）：淋巴液主要依靠周圍骨骼肌收縮推動流動，管壁細胞不需提供大量能量。
Lymphatic vessel wall (Incorrect): Lymph flow mainly depends on skeletal muscle contractions around the vessels, so the vessel wall does not require high energy.

📌 考試提醒 (Exam Tips)
哪些細胞含最多線粒體？→ 需要大量能量進行主動運輸或收縮的細胞。
Which cells contain the most mitochondria? → Cells requiring large amounts of energy for active transport or contraction.

常見例子：小腸上皮細胞（吸收），腎小管上皮細胞（重吸收），心肌/骨骼肌細胞（收縮）。
Common examples: Intestinal epithelial cells (absorption), kidney tubule epithelial cells (reabsorption), and heart/skeletal muscle cells (contraction).

不要選擴散為主的組織，因為它們能量消耗少，自然不需要太多線粒體。
Do not choose tissues where diffusion is the main process, since they consume little energy and therefore do not need many mitochondria.
","93-7
97-6
99-23
01-31
02-29,34
04-23
09-2
10-2"
1202,"📌 參考答案 (Suggested Answer)
✅ D. (1)、(2) 和 (3)

📌 詳細解釋 (Detailed Explanation)
纖維素的基本單位是葡萄糖，葡萄糖分子經縮合而成，是細胞壁的主要成分。
The basic unit of cellulose is glucose, condensed to form its polymer, which is the main component of the cell wall.

蛋白質的基本單位是氨基酸，而葡萄糖在代謝過程中可提供碳骨架，結合無機氮形成氨基酸，最後合成蛋白質。
The basic unit of protein is amino acid, and glucose provides carbon skeletons in metabolism, which combine with inorganic nitrogen to form amino acids and eventually proteins.

澱粉的基本單位同樣是葡萄糖，葡萄糖分子縮合形成澱粉，是植物的主要儲存物質。
The basic unit of starch is also glucose, condensed to form starch, which is an important storage material in plants.

結論：葡萄糖能合成纖維素、蛋白質和澱粉 → 答案 D。
Conclusion: Glucose is used to synthesize cellulose, proteins, and starch → Answer D.

📌 考試提醒 (Exam Tips)
葡萄糖可轉化為結構物質（如纖維素）、儲存物質（如澱粉）、以及代謝相關物質（氨基酸、蛋白質）。
Glucose can be converted into structural substances (like cellulose), storage substances (like starch), and metabolic products (amino acids, proteins).

蛋白質的合成需要碳骨架與氮，葡萄糖提供碳骨架，無機鹽提供氮。
Protein synthesis requires both carbon skeleton and nitrogen; glucose provides the carbon skeleton, inorganic salts provide nitrogen.

常見錯誤是認為光合作用產物只能形成碳水化合物，忘記它也能參與蛋白質的合成。
A common mistake is thinking photosynthesis products can only make carbohydrates, forgetting they also contribute to protein synthesis.
",
1203,"📌 參考答案 (Suggested Answer)
✅ A. 葉部流失水分
✅ A. Loss of water from leaves

📌 詳細解釋 (Detailed Explanation)
水分經由氣孔從葉部蒸騰散失，導致葉肉細胞的水勢下降。
Water is lost through stomata in transpiration, causing the water potential of mesophyll cells to drop.

葉肉細胞因水勢降低，會從臨近細胞吸取水分，形成一連串的水分移動。
As the water potential decreases, mesophyll cells draw water from neighboring cells, creating a chain movement of water.

最後，水分由木質導管被拉上來，形成蒸騰拉力，使水分在樹木內向上輸送。
Eventually, water is pulled up from the xylem, generating transpiration pull, allowing water to ascend through the tree.

結論：樹木內水分上升的主要原因是葉部的蒸騰作用。
Conclusion: The main reason for upward water movement is leaf transpiration.

📌 考試提醒 (Exam Tips)
水分上升的驅動力主要來自蒸騰作用，而非根壓或導管直徑。
The driving force for water ascent is mainly transpiration, not root pressure or vessel diameter.

關鍵詞要記住是「蒸騰拉力」，由葉部水分蒸發引起水勢梯度。
Remember the keyword transpiration pull, created by the water potential gradient from leaf evaporation.

常見誤區：學生常以為水分上升主要靠根吸水，但根吸水只是補充，真正拉動水柱上升的是蒸騰。
Common trap: Students often think water ascends mainly due to root absorption, but roots only supply water; the actual pull comes from transpiration.",
1204,"📌 參考答案
B. 樹突 → 細胞體 → 軸突
B. Dendrite → Cell body → Axon

📌 詳細解釋
樹突從別的神經元接收神經脈衝，並將其傳遞至細胞體。
Dendrites receive nerve impulses from other neurons and transmit them to the cell body.
細胞體整合訊息後，神經脈衝會沿著軸突傳遞至其他神經元。
After the cell body integrates the information, the nerve impulses are transmitted along the axon to other neurons.
因此，脈衝傳送的正確單向途徑為樹突、細胞體再到軸突。
Therefore, the correct unidirectional pathway for impulse transmission is from the dendrite, to the cell body, and then to the axon.
選項 A 顛倒了樹突與軸突的次序，因此不正確。
Option A reverses the order of the dendrite and axon, thus it is incorrect.
選項 C 及 D 將細胞體或軸突置於接收端，不符合神經脈衝的傳遞方向。
Options C and D place the cell body or axon at the receiving end, which does not match the transmission direction of nerve impulses.

📌 考試提醒
神經脈衝在神經元內的傳遞是單向的，必定由樹突傳向軸突。
The transmission of nerve impulses within a neuron is unidirectional, strictly flowing from dendrites to axons.
常見錯誤：學生常混淆樹突與軸突的功能，誤以為軸突是負責接收脈衝的結構。
Common trap: Students often confuse the functions of dendrites and axons, mistakenly thinking that axons are the structures responsible for receiving impulses.",
1205,"📌 參考答案
D. (1)、(2) 和 (3)
D. (1), (2) and (3)

📌 詳細解釋
當神經脈衝到達軸突末端時，會刺激神經遞質釋出到突觸中。
When a nerve impulse reaches the axon terminal, it stimulates the release of neurotransmitters into the synapse.
神經遞質擴散越過突觸，刺激下一個神經元的樹突產生新的神經脈衝。
Neurotransmitters diffuse across the synapse and stimulate the dendrite of the next neuron to generate a new nerve impulse.
這種化學傳遞過程存在於感覺神經元與中間神經元之間。
This chemical transmission process exists between sensory neurons and relay neurons.
中間神經元與運動神經元之間同樣依賴突觸來傳遞神經脈衝。
The connection between relay neurons and motor neurons similarly relies on synapses to transmit nerve impulses.
運動神經元與肌肉之間的神經肌肉接點也是一種特別形式的突觸。
The neuromuscular junction between motor neurons and muscles is also a special type of synapse.
因此，選項 (1)、(2) 及 (3) 的情況均正確。
Therefore, the situations in options (1), (2), and (3) are all correct.

📌 考試提醒
所有神經元之間及神經元與效應器之間的信號傳遞，均需依賴神經遞質擴散越過突觸。
Signal transmission between all neurons, as well as between neurons and effectors, relies on the diffusion of neurotransmitters across synapses.
常見錯誤：學生常以為運動神經元與肌肉之間是直接用電信號連接，忽略了神經肌肉接點也是透過化學物質傳遞。
Common trap: Students often assume motor neurons and muscles are connected directly by electrical signals, ignoring that neuromuscular junctions also rely on chemical transmission.",
1206,"📌 參考答案
A. 跳舞時的肌肉活動
A. Muscle activity during dancing

📌 詳細解釋
小腦主要負責協調肌肉收縮，並維持身體平衡。
The cerebellum is mainly responsible for coordinating muscle contractions and maintaining body balance.
跳舞時涉及複雜的肌肉活動與平衡控制，因此完全由小腦負責協調。
Dancing involves complex muscle activities and balance control, so it is fully coordinated by the cerebellum.
選項 B 及 C 不正確，因為睡眠時的呼吸活動和飢餓時的消化液分泌均由延腦控制。
Options B and C are incorrect because breathing activities during sleep and the secretion of digestive juices when hungry are controlled by the medulla.
選項 D 不正確，手接觸到灼熱物品時縮回的退縮反應是由脊髓控制的簡單反射。
Option D is incorrect; the withdrawal reflex of retracting the hand when touching a hot object is a simple reflex controlled by the spinal cord.

📌 考試提醒
小腦專注於協調肌肉的活動與平衡，而延腦控制如呼吸及消化液分泌等不隨意活動。
The cerebellum focuses on coordinating muscle activities and balance, while the medulla controls involuntary activities such as breathing and digestive juice secretion.
常見錯誤：學生容易把所有不受大腦意識即時控制的動作混淆，未釐清退縮反應的控制中樞是脊髓。
Common trap: Students easily confuse all actions not immediately controlled by conscious thought, failing to clarify that the control centre for the withdrawal reflex is the spinal cord.",
1207,"📌 參考答案
A. 韌帶
A. Ligament

📌 詳細解釋
韌帶是一種堅韌的結締組織，專門連接活動關節之間的骨塊。
Ligaments are tough connective tissues specifically designed to connect bones in movable joints.
它的主要功能是把骨塊固定在一起，以防止骨骼脫位。
Its main function is to hold the bones together to prevent the dislocation of bones.
選項 B 不正確，骨兩端的軟骨主要是為了減少骨與骨之間的摩擦。
Option B is incorrect; the cartilage at the ends of bones is mainly for reducing friction between bones.
選項 C 不正確，肌肉附著於骨骼上，提供力量以牽動骨骼。
Option C is incorrect; muscles are attached to bones to provide the force needed to move the skeleton.
選項 D 不正確，腱負責連接肌肉和骨骼，將拉力傳送至骨塊。
Option D is incorrect; tendons are responsible for connecting muscles to bones and transmitting the pulling force to the bones.

📌 考試提醒
韌帶連接骨與骨以防止脫位，而腱則連接肌肉與骨以傳遞拉力。
Ligaments connect bone to bone to prevent dislocation, while tendons connect muscle to bone to transmit pulling force.
常見錯誤：學生常把韌帶與腱的功能混淆，錯誤以為腱能將骨塊互相連接起來。
Common trap: Students often confuse the functions of ligaments and tendons, mistakenly thinking that tendons connect bones together.",
1208,"📌 參考答案
A. P
A. P

📌 詳細解釋
P 是鞏膜，這層組織呈白色且強韌，能保護眼球內部結構並保持眼球形狀。
P is the sclera, which is white and tough, protecting the internal structures of the eyeball and maintaining its shape.
Q 是視網膜，附有感光細胞，負責將光線轉成電子信號。
Q is the retina, which contains photoreceptor cells and is responsible for converting light into electrical signals.
R 是視神經，負責把感光細胞產生的神經脈衝傳遞至大腦的視覺中心作詮釋。
R is the optic nerve, responsible for transmitting nerve impulses generated by photoreceptor cells to the visual centre of the brain for interpretation.
S 是睫狀體，透過其肌肉的收縮與放鬆來控制晶狀體的弧度。
S is the ciliary body, which controls the curvature of the lens through the contraction and relaxation of its muscles.
因此，只有標註 P 符合強韌和呈白色的特徵。
Therefore, only label P matches the tough and white characteristics.

📌 考試提醒
鞏膜是眼球最外層的白色保護膜，提供結構支撐並防止眼球變形。
The sclera is the outermost white protective layer of the eyeball, providing structural support and preventing deformation of the eyeball.
常見錯誤：學生常混淆視網膜與鞏膜的位置及特徵，忘記鞏膜才是提供強韌保護的白色外層。
Common trap: Students often confuse the positions and characteristics of the retina and sclera, forgetting that the sclera is the tough, white outer layer providing protection.",
1209,"📌 參考答案 (Suggested Answer)
✅ D. S 和 U

📌 詳細解釋 (Detailed Explanation)
S 是睫狀體，由環肌和縱肌組成，透過收縮或放鬆來改變晶狀體的弧度，調節焦距。
S is the ciliary body, consisting of circular and longitudinal muscles. By contracting or relaxing, it changes the curvature of the lens to adjust focus.

U 是虹膜，由放射肌和環肌組成，透過肌肉收縮或放鬆來調節瞳孔大小，控制進入眼睛的光量。
U is the iris, made of radial and circular muscles. By contracting or relaxing, it adjusts pupil size to regulate light entering the eye.

其他部分例如鞏膜、視網膜、視神經並不是由肌肉構成。
Other parts, such as sclera, retina, and optic nerve, are not composed of muscles.

結論：只有 S (睫狀體) 和 U (虹膜) 含有平滑肌 → 答案 D。
Conclusion: Only S (ciliary body) and U (iris) contain smooth muscles → Answer D.

📌 考試提醒 (Exam Tips)
睫狀體 ciliary body = 控制晶狀體弧度，調節焦距
Ciliary body = controls lens curvature, adjusts focus

虹膜 iris = 控制瞳孔大小，調節入光量
Iris = controls pupil size, regulates light entry

常見誤區：很多同學會以為「虹膜」只是色素組織，忘了它其實有平滑肌控制瞳孔收縮。
Common trap: Many students think the iris is only pigmented tissue, forgetting it actually has smooth muscles controlling pupil contraction.
",
1210,"📌 參考答案 (Suggested Answer)
✅ C. 避免在帶葉枝條的木質部內形成氣泡
✅ C. To avoid the formation of air bubbles in the xylem of the leafy shoot

📌 詳細解釋 (Detailed Explanation)
如果在空氣中切割枝條，木質部會暴露於空氣，容易讓氣體進入。
If the shoot is cut in the air, the xylem is exposed to air, allowing air to enter.

空氣進入木質部後，會形成氣泡，這些氣泡能阻斷連續的水柱。
Once air enters, bubbles form in the xylem, which interrupt the continuous water column.

水柱被切斷後，蒸騰拉力無法傳遞，整個實驗就不能正確進行。
When the water column is disrupted, transpiration pull cannot be maintained, and the experiment fails.

結論：必須在水下切割，目的就是避免氣泡進入木質部 → 答案 C。
Conclusion: Cutting under water prevents air bubbles from entering the xylem → Answer C.

📌 考試提醒 (Exam Tips)
在水中切割 = 保持水柱連續性
Cutting underwater = maintains continuity of the water column

木質部導水依靠蒸騰拉力 + 連續水柱
Water transport in xylem relies on transpiration pull + continuous water column

常見誤區：學生以為在水中切割是為了防止乾燥或幫植物「適應環境」，其實核心是避免氣栓 (embolism)。
Common trap: Students think cutting in water prevents drying or helps adaptation, but the real reason is to avoid embolism (air locks).",
