編號,答案,類近題目
9601,"📘第 1 題
📌 參考答案：B

📌 詳細解釋：
鴿子屬於鳥類，其主要特徵是具有羽毛。
Pigeon belongs to the class of birds, which are characterized by having feathers.

蛇屬爬行類動物，其皮膚乾燥並覆有角質鱗片。
Snake is a reptile, having a dry skin covered with keratinized scales.

金魚則屬於魚類，皮膚濕潤並覆有黏滑的鱗片。
Goldfish is a type of fish with moist skin covered by slimy scales.

青蛙是兩棲類動物，具有濕潤而無鱗的皮膚，並可協助呼吸。
Frog is an amphibian with moist naked skin that also serves a respiratory function.

📌 考試提醒：
記熟不同脊椎動物的皮膚特徵與呼吸方式是分類基礎，例如鳥有羽毛、爬蟲乾鱗片、魚有黏鱗、兩棲濕裸皮。
Memorizing the skin features and respiration methods of vertebrate groups is crucial—birds have feathers, reptiles dry scales, fish slimy scales, and amphibians moist naked skin.",
9602,"📘第 2 題
📌 參考答案：D

📌 詳細解釋：
在使用顯微鏡觀察時，應先將樣本移至視野中央，再切換至較高倍率觀察，以確保目標仍在視野中。
When using a microscope, move the specimen to the center of view before switching to higher magnification so the target remains visible.

在高倍放大下，影像會變暗，我們可以稍微開大光圈以獲得較明亮的影像，但光線過強會造成影像模糊。
Under high power, the image becomes dimmer; open the diaphragm slightly for brighter illumination, but excessive light may wash out details.

調焦時應使用微調螺旋，而非粗調螺旋，以免損壞鏡片或壓碎玻片樣本。
Focus should be done with the fine adjustment knob, not the coarse one, to avoid breaking the lens or slide.

📌 考試提醒：
顯微鏡題常考操作次序與安全原則：低倍找物 → 置中 → 高倍觀察，用微調對焦，不要閉一眼。
Microscope questions often test operational sequence and safety: locate under low power → center the specimen → switch to high power → use fine focus → keep both eyes open.
",
9603,"📘第 3 題
📌 參考答案：B

📌 詳細解釋：
DCPIP（2,6-二氯靛酚）試驗可用於測定維生素 C 的存在。若試液由藍變無色，顯示有維生素 C 被氧化還原。
The DCPIP test is used to detect vitamin C; a colour change from blue to colourless indicates vitamin C has reduced the dye.

二縮脲試驗用以檢驗蛋白質，只有當蛋白質存在時，試液才會變為紫色。
The Biuret test detects proteins and gives a violet colour only when proteins are present.

本試驗的藍色結果代表沒有蛋白質存在。
A blue solution means no proteins are present.

葡萄糖的還原糖試驗（Benedict’s test）呈現藍色代表陰性結果——沒有還原糖存在。
In Benedict’s test, remaining blue coloration indicates a negative result, meaning no reducing sugar.

因此，該飲品只含有維生素 C。
Therefore, the drink contains vitamin C as the only detected substance.

📌 考試提醒：
記熟三種常見食物測試的顏色變化──DCPIP ：藍→無色（維生素 C）；Biuret ：藍→紫（蛋白質）；Benedict ：藍→磚紅（還原糖）。
Remember key colour changes: DCPIP (blue→colourless) for vitamin C, Biuret (blue→violet) for protein, and Benedict (blue→brick red) for reducing sugar.",
9604,"📘第 4 題
📌 參考答案：D

📌 詳細解釋：
醫生建議病人定期飲用該飲品作為治療，表示病人缺乏維生素 C。
Regular recommendation of the drink as treatment implies a deficiency in vitamin C.

缺乏維生素 C 會導致壞血病，主要症狀包括牙齦出血及傷口癒合緩慢。
Deficiency of vitamin C causes scurvy, characterized by bleeding gums and slow wound healing.

缺鐵會造成貧血；缺乏胰島素導致糖尿病；缺乏維生素 A 會引起夜盲症。
Lack of iron causes anaemia, lack of insulin causes diabetes, and lack of vitamin A leads to night blindness.

📌 考試提醒：
題目若出現「維生素 C 缺乏」、「牙齦出血」、「傷口難癒」等字眼，答案必為壞血病（Scurvy）。
When “vitamin C deficiency” or “bleeding gums” appear, the condition is always scurvy.
",
9605,"📘第 5 題
📌 參考答案：B

📌 詳細解釋：
植物性食物含有較多的食物纖維，但其蛋白質與脂肪含量通常低於肉類。
Plant food contains more dietary fibre but less fat and protein compared with meat.

這表示素食者獲得的能量密度通常較低，但可促進腸道健康。
As a result, vegetarians may consume less energy-dense diets, but the high fibre content benefits digestion.

📌 考試提醒：
題目若強調「膳食纖維多但蛋白質少」，代表答案傾向植物性食物。
When a question mentions “more fibre but less protein,” the answer must refer to plant-based food.",
9606,"📘第 6 題
📌 參考答案：C

📌 詳細解釋：
硝酸鹽並非人體所需的重要營養，而對植物生長卻相當關鍵。
Nitrates are not an essential component of the human diet, but they are vital for plant growth.

鈣鹽對骨骼和牙齒的構成以及血液凝固皆有重要作用。
Calcium salts are essential for forming bones and teeth and for blood clotting.

脂肪除了儲能，也可作為保溫層與減震層。
Fat functions as an energy reserve, insulation, and shock absorber.

📌 考試提醒：
須分清動植物營養需求差異──硝酸鹽為植物必需，非人類必需。
Distinguish between human and plant nutrients—nitrates are essential for plants, not humans.
",
9607,"📘第 7 題
📌 參考答案：C

📌 詳細解釋：
每單位質量的脂肪所提供的能量是碳水化合物或蛋白質的兩倍。
Per unit mass, fat releases about twice the energy as carbohydrates or proteins.

因此含脂肪比例最高的膳食 R 可提供最多能量。
Therefore, the diet R with the highest fat proportion provides the greatest energy yield.

📌 考試提醒：
記得能量密度順序：脂肪 > 碳水化合物 ≈ 蛋白質。
Remember energy content order: Fat > Carbohydrate ≈ Protein.
",
9608,"📘第 8 題
📌 參考答案：D

📌 詳細解釋：
均衡飲食應包含三大類營養素按適當比例，以維持能量供應與身體健康。
A balanced diet should include all three main nutrients in correct proportions to sustain energy and health.

一般建議比例為：碳水化合物 55%、蛋白質 20%、脂肪 15%、其餘 10% 為維生素、水與礦物鹽。
Recommended proportions are roughly 55% carbohydrates, 20% proteins, 15% fats, and 10% vitamins, water, and minerals.

📌 考試提醒：
平衡膳食題常出在圓餅圖，找出三者比例分布較平均者。
In pie‑chart diet questions, the balanced diet always shows the most even proportion of carbohydrates, proteins, and fats.",
9609,"📘第 9 題
📌 參考答案：D

📌 詳細解釋：
(1) 屬於後期（Anaphase），是細胞分裂的第三階段；(2) 屬於中期（Metaphase），是第二階段；(3) 屬於前期（Prophase），是第一階段。
(1) is an anaphase nucleus — the third stage of mitosis; (2) is metaphase — the second stage; (3) is prophase — the first stage.

在這些階段裡，染色體都已複製成兩條姊妹染色單體，因此DNA含量相同，為兩套相同的遺傳物質。
At all these stages, each chromosome is replicated into two identical sister chromatids, so they contain the same amount of DNA.

📌 考試提醒：
若題目提及「有相同DNA含量」或「染色體已複製但尚未分離」，答案通常是前期、中期、後期。
When the question mentions “same DNA content” or “duplicated chromosomes not yet separated,” it refers to prophase, metaphase, and anaphase.
",
9610,"📘第 10 題
📌 參考答案：A

📌 詳細解釋：
植物由空氣中吸收二氧化碳以進行光合作用，並吸收氧氣進行呼吸作用。
Plants obtain carbon dioxide from the air for photosynthesis and oxygen for respiration.

碳元素用於合成碳水化合物，而氧氣在呼吸作用中用於分解有機物以釋放能量。
Carbon from CO₂ is used in forming carbohydrates, while oxygen is required to oxidize them during respiration.

📌 考試提醒：
切勿混淆「吸收 CO₂ 進行光合作用」和「吸收 O₂ 進行呼吸作用」這兩個步驟。
Never confuse the two processes: CO₂ for photosynthesis and O₂ for respiration.",
9611,"📘第 11 題
📌 參考答案：A

📌 詳細解釋：
絛蟲的身體扁平，可增加表面積以吸收宿主腸道中的養分。
Tapeworms have a flattened body that increases the surface area for nutrient absorption from the host intestine.

牠有鉤和吸盤能牢牢附著在宿主的小腸壁上，但沒有消化系統，因為食物已被宿主消化成可吸收的形式。
They possess hooks and suckers for attachment, but lack a digestive system since the host’s enzymes have already digested the food.

📌 考試提醒：
寄生動物的兩大特徵：構造簡化（無消化系統）與附著構造發達（吸盤及鉤）。
Parasitic animals exhibit two key features: simplified structure (no digestive system) and well‑developed attachment organs (suckers and hooks).",
9612,"📘第 12 題
📌 參考答案：C

📌 詳細解釋：
進食過量含糖食物的人會將多餘的葡萄糖轉化為脂肪，儲存在皮下或內臟周圍。
Eating excess sugary food converts the surplus glucose into fat stored beneath the skin or around internal organs.

若缺乏運動，能量消耗低，脂肪無法被利用，體重便會上升。
Without adequate exercise, the stored fat isn’t used, leading to weight gain and obesity.

📌 考試提醒：
肥胖原因常考「高糖飲食 + 少運動 = 能量攝入大於消耗」。
Obesity questions often link to high sugar intake plus low activity → energy intake exceeds expenditure.",
9613,"📘第 13 題
📌 參考答案：D

📌 詳細解釋：
完全浸於水中的水生植物葉面通常沒有氣孔，因為氣體能直接穿過整片葉面進出水體。
Submerged aquatic plants usually lack stomata since gases can diffuse directly through the leaf surface in water.

若依靠氣孔進行氣體交換，效率會因水的阻力而大大降低。
Relying solely on stomata would be inefficient because water resistance impedes gas diffusion.

📌 考試提醒：
看到題目提「水生植物」和「氣體交換」，應記得其葉大多無氣孔，憑整個表面擴散。
When “aquatic plants” and “gas exchange” appear, recall that such plants lack stomata and exchange gases through their entire surface.",
9614,"📘第 14 題
📌 參考答案：B

📌 詳細解釋：
葉片含有充滿空氣的氣室。當把葉片放入熱水時，氣體受熱膨脹並經由氣孔逸出，形成氣泡。
Leaf tissues contain air spaces; when immersed in hot water, the air expands and escapes through stomata as visible bubbles.

氣泡並非來自光合作用或呼吸作用，而是物理膨脹造成的。
The bubbles are not a result of photosynthesis or respiration but physical expansion.

📌 考試提醒：
若題目寫「熱水」「氣泡」關鍵字，答案是氣室內空氣受熱膨脹逸出。
When you see “hot water” and “bubbles,” the correct explanation is expansion of trapped air.",
9615,"📘第 15 題
📌 參考答案：A

📌 詳細解釋：
排泄是將細胞產生的代謝廢物排出體外，例如二氧化碳、尿素與水。
Excretion refers to the elimination of metabolic wastes such as CO₂, urea, and water from the body.

與之不同的是，排出未消化殘渣稱為排遺（egestion），而非排泄（excretion）。
It differs from egestion, which removes undigested food residues from the digestive tract.

📌 考試提醒：
常考混淆字：Excretion = 代謝廢物；Egestion = 未消化食物。
Watch for confusion: Excretion means metabolic waste removal; Egestion means undigested material removal.",
9616,"📘第16題
📌 參考答案：B

📌 詳細解釋：
細胞擴大代表植物的生長過程，因為水是植物細胞的主要成分，因此生長過程需要吸收大量水分。
Cell enlargement reflects the growth of a plant, and as water is a major structural component of plant cells, water uptake is essential during growth.

光合作用需要水、二氧化碳及葉綠素，因此水是光合作用中不可缺少的反應物。
Photosynthesis requires water, carbon dioxide, and chlorophyll; thus, water is an indispensable reactant.

呼吸作用則是分解葡萄糖以釋放能量的過程，水是此過程的產物之一而非反應物。
Respiration breaks down glucose to release energy, and water is a product, not a reactant, in this process.

因此，植物在進行細胞擴大時需要用水，但呼吸作用使用的水為產物而非原料。
Therefore, plants need water for cell enlargement, but water used in respiration comes as a by-product rather than a raw material.

📌 考試提醒：
分辨「水是反應物還是產物」是常見陷阱題；記住→光合作用需水、呼吸作用產水。
A common pitfall is mixing up whether water is a reactant or a product — remember: photosynthesis uses water; respiration produces water.",
9617,"📘第17題
📌 參考答案：A

📌 詳細解釋：
生長與呼吸作用都不需依賴光，可在黑暗環境下繼續進行。
Growth and respiration can proceed without light and thus still occur in darkness.

然而，光合作用必須依賴光能來合成有機物，沒有光便無法進行。
However, photosynthesis relies on light energy to produce organic food, so it cannot occur in the absence of light.

因此，在沒有光的情況下，只有生長與呼吸仍持續進行，而光合作用停止。
Hence, in darkness, growth and respiration still occur, while photosynthesis ceases.

📌 考試提醒：
題目若提「無光條件」時，要排除光合作用；若提「能量釋放」、「細胞活動」，即與呼吸作用有關。
When the question mentions ‘absence of light,’ eliminate photosynthesis; when it mentions ‘energy release’ or ‘cell activity,’ it refers to respiration.",
9618,"📘第18題
📌 參考答案：D

📌 詳細解釋：
木質導管由長而中空且壁厚的死細胞構成，無細胞質，因此不會進行呼吸作用。
Xylem vessels are made up of long, hollow dead cells with thickened walls and lack cytoplasm, hence no respiration occurs.

相比之下，葉肉細胞與根毛細胞為活細胞，具代謝作用，所以任何時候都在進行呼吸作用。
Conversely, mesophyll cells and root hair cells are living cells with active metabolism and respire at all times.

因此，呼吸作用持續出現在葉肉細胞與根毛細胞內。
Therefore, respiration constantly takes place in mesophyll and root hair cells.

📌 考試提醒：
關鍵字「導管」幾乎都代表死亡細胞；若題目提及「活細胞」或「吸收養分」，必涉及呼吸作用。
Whenever “vessel” or “tracheid” appears, it usually means dead tissue; if the term “living cell” or “nutrient absorption” appears, respiration is involved.",
9619,"📘第19題
📌 參考答案：B

📌 詳細解釋：
(1) 為氣管，(2) 為心臟，(4) 為肺臟。
(1) is the trachea, (2) is the heart, and (4) is the lung.

香煙煙霧含焦油、一氧化碳及尼古丁。焦油會刺激氣道，造成支氣管發炎與慢性支氣管炎。
Cigarette smoke contains tar, carbon monoxide, and nicotine. Tar irritates the airways leading to bronchitis or cancer.

一氧化碳會與血紅蛋白結合，降低血液的攜氧能力；尼古丁則會加快心跳與升高血壓。
Carbon monoxide binds to haemoglobin and reduces oxygen-carrying capacity; nicotine increases heart rate and elevates blood pressure.

因此吸煙會同時損害氣管、心臟及肺臟的功能。
Hence, smoking adversely affects the trachea, heart, and lungs.

📌 考試提醒：
題目若出現「吸煙影響」→ 一定關聯呼吸與循環系統；焦油害氣道，一氧化碳害運氧，尼古丁害血壓。
For smoking-related questions, remember: tar → respiratory system, CO → oxygen transport, nicotine → blood circulation.",
