編號,答案,類近題目
23p101,"
## 📌 參考答案 

(a) 12.6 x 8 = 100.8 mm^2 (1)
12.6 x 8 = 100.8 mm^2 (1)

---

(b) 相對於同一體積，8 個小球體比 1 個大球體具有較大的總表面積（或較大的表面積與體積比）。 (1)
For the same volume, 8 small spheres have a larger total surface area (or a larger surface area to volume ratio) than one large sphere. (1)

因此，氣體交換的擴散速率較高（或氣體擴散較快）。 (1)
Therefore, the diffusion rate for gas exchange will be higher (or diffusion of gases will be faster). (1)

---

(c) 以下任何一項： (1)
Any one of the following: (1)

薄壁（由單一層細胞組成）提供短的擴散距離，以便快速交換氣體。
Thin wall (made up of a single layer of cells) offers a short diffusion distance for rapid gas exchange.

壁內有些細胞分泌液體（或內壁有一層水膜）讓氣體得以溶解。
Some cells in the wall secrete fluid (or the presence of a water film on the inner wall) for gas dissolution.

---
",
23p102,"## 📌 參考答案

(a) 細胞器的存在令光線散射（或部分光線受細胞器阻擋／晶體變得混濁／不透徹）。 (1)
Light is scattered by the presence of organelles (or some light is blocked by the presence of organelles / the lens will become unclear). (1)

在視網膜上形成的影像較模糊（或不清晰／光線未能正確聚焦在視網膜上）。 (1)
Images formed on the retina become unclear (or blurred / light cannot focus correctly on the retina). (1)

---

(b) 以下任何一項： (2)
Any one of the following: (2)

* 木質導管： (1) 所有細胞內含物已降解，形成空管，對水分運輸只有很低阻力。 (1)
    Xylem vessel: (1) with all the cell content degraded to form a hollow tube which provides little resistance to water transport. (1)
* 篩管： (1) 細胞內含物減少，對蔗糖的運輸阻力較低。 (1)
    Sieve tube: (1) with reduced cell content which offers a lower resistance to the translocation of sucrose. (1)

",
23p103,"## 📌 參考答案

(a)
肌肉 P 正進行收縮 (1)
Muscle P is contracting (1)

(b)
肌肉 P 是屈肌，因為 P 的收縮引致關節 Y 的屈曲 / P 收縮以屈曲關節 Y (1)
Muscle P is a flexor because the contraction of P bends the joint at Y / P contracts to bend joint Y (1)

(c)
沒有 Q 將兩塊骨連接 / Q 不能將兩塊骨連接 / 關節 Y 的骨塊出現脫臼 (1)
Without Q to hold the two bones together / Q cannot hold the bones together / dislocation of the bones at joint Y (1)

令下肢在關節 Y 的活動出現困難 (1)
It will be difficult to move the leg at joint Y (1)

Would you like me to generate a similar practice question based on the structure of the knee joint and ligaments?",
23p104,"## 📌 參考答案

### (a)
由載體 / 蚊子傳播 (1)
It is transmitted by vector / mosquitoes (1)

---

### (b)
溫度較高時，蚊子會有較快的生長速度 / 較活躍 (1)
Mosquitoes have a faster growth rate / be more active when the temperature is higher / when it is warmer (1)

在雨季，蚊子有較多的繁殖地 (1)
Mosquitoes have more breeding grounds during rainy seasons (1)

因此，在熱帶和亞熱帶地區蚊子會有較大的群落 (1) 導致疾病容易傳播
Therefore, the mosquito population is larger in tropical and subtropical regions (1) resulting in disease spreading more easily

---

### (c) (i)
B 淋巴細胞 / 漿細胞產生抗體中和登革熱病毒粒子 / 令病毒粒子凝聚，防止粒子進入體細胞 (1)
B lymphocytes / plasma cells produce antibodies to neutralise the dengue viral particles / aggregate the viral particles, preventing them from entering the body cells (1)

巨噬細胞吞噬已凝聚病毒粒子 (1)
Phagocytes engulf the aggregated viral particles (1)

T 淋巴細胞識別和殺死受病毒感染的細胞 (1)
T lymphocytes recognise and kill the body cells which have been infected by the virus (1)

---

### (c) (ii)
不同亞型的 DENV 可能具不同的抗原 (1)
The different subtypes of DENV may have antigens different from one another (1)

因此，經一種亞型感染後，所產生記憶細胞未必能夠識別其他亞型的抗原 (1)
As a result, the memory cells produced after the infection of one subtype may not be able to recognise antigens of other subtypes (1)

---

### (d)
使用驅蟲劑 / 穿長袖衫褲 / 穿淺色衫褲 / 清除積水 (接受其他合理答案) (1)
Use insect repellent / wear long-sleeve clothes and trousers / wear clothes with light colours / remove stagnant water bodies (accept other reasonable answers) (1)

",
23p105,"## 📌 參考答案

### (a)
類囊體 / 類囊體膜 (1)
Thylakoid / thylakoid membrane (1)

---

### (b)
X 吸收光能並將光能轉化為化學能 (1)
Light energy is captured in X and converted to chemical energy (1)

為卡爾文循環 / 暗反應 / 固碳作用提供 NADPH 及 ATP 作為能量 (1)
To provide energy in the form of NADPH and ATP for Calvin cycle / dark reactions / carbon fixation (1)

---

### (c)
它屬於合成代謝 (1)
They are anabolic in nature / they are anabolic reactions / they belong to anabolism (1)

利用所吸收的能量把二氧化碳 (1C) 生成 / 合成為三碳化合物 / 丙糖磷酸 / 葡萄糖 / 蔗糖 / 澱粉 / 碳水化合物 (1)
Using the energy captured to produce 3-C compounds / triose phosphate / glucose / starch / carbohydrates from carbon dioxide (1-C) (1)

---

### (d)
光合作用產物（例如：三碳化合物、葡萄糖、丙糖磷酸、澱粉質、碳水化合物）轉化為蔗糖以進行運輸 (1)
Photosynthetic products (e.g. 3-C compounds, glucose, triose phosphate, starch, carbohydrates) are converted to sucrose for transport (1)

沿着韌皮部，從葉子開始經過莖部，然後到達地下塊莖 (1)
Along the phloem from leaves through stem, and then to the underground tubers (1)

在地下塊莖轉化為澱粉質以便貯藏 (1)
Sucrose is converted to starch for storage in the underground tubers (1)

",
23p106,"""## 📌 參考答案

### (a)
紅綠色盲人士的其中一種視錐細胞 / 負責偵測綠光譜的視錐細胞不能正常運作，而全色盲人士所有類型的視錐細胞都不能運作 (1)
One type of cone cell / the cone cells for detecting green spectrum do not function in red-green colour blindness while all three types of cone cells do not function in total blindness (1)

---

### (b)
具有紅綠色盲男性的百分率較女性高，而男性全色盲的百分率與女性相同 (1)
The percentage of men suffering from red-green colour blindness is greater than that of women, while the percentage of men suffering from total colour blindness is the same as that of women (1)

因紅綠色盲的等位基因位於 X 染色體上，而男性只有一條 X 染色體，如果它帶有隱性等位基因 / 紅綠色盲的等位基因，便會有紅綠色盲 (1)
The allele for red-green colour blindness is located on the X-chromosome, since men have only one X-chromosome, they will have the disorder once they receive an X-chromosome carrying the recessive allele / allele for red-green colour blindness (1)

另一方面，女性擁有兩條 X 染色體，需兩條 X 染色體均帶有該隱性等位基因，才會導致紅綠色盲 / 只要有一條 X 染色體帶有顯性的等位基因，便會遮蓋隱性的等位基因 (1) 故她們很少機會出現紅綠色盲
Women have two X-chromosomes, so they will have the disorder only if they have recessive alleles on both X-chromosomes / the effect of the recessive allele will be masked by the effect of the dominant allele (1), as a result, women have a lower chance of having red-green colour blindness

因為全色盲的等位基因位於常染色體 / 體染色體上，男女都有均等機會遺傳到該隱性等位基因 / 全色盲的等位基因 (1)
The allele for total colour blindness is located on an autosome, so both men and women have an equal chance of inheriting the recessive allele / allele for total colour blindness (1)

---

### (c) (i)
<img src='images/23p106.png' />
---

### (c) (ii)
不能判斷 (1)
Cannot be determined (1)

因為他們仍然有機會來自兩個均帶有該突變的 X 染色體的卵子 / 譜系只顯示一種特徵的遺傳，並不能以此推斷其他性狀 / 特徵上的表現型均是相同或者有異 (1)
As there is still a chance that they develop from two eggs with X chromosomes carrying the mutation / only shows the inheritance of one trait, cannot tell if they have the same or different phenotypes in other traits (1)."",""""

",
23p107,"""## 📌 參考答案

## 7 (a)

* **兩者皆攝食小昆蟲。**
    **Both species feed on small insects.** (1)
* **牠們的身體大小相似。**
    **They have a similar body size.** (1)
* **兩者在生境上（例如森林地、灌木叢）有某程度的重疊。**
    **There is some degree of overlap in their habitats (e.g. woodlands, shrublands).** (1)
    *(以上任選兩項 / Any two of the above)*
* **這顯示牠們的生態位相似或重疊，顯示牠們之間可能存在激烈的競爭。**
    **This shows that their ecological niches are similar or overlapping, suggesting there may be keen competition between them.** (1)

---

## 7 (b)

* **在盧氏小樹蛙的自然分布區域內尚未找到溫室蟾（或現時兩者的分布只有極少重疊）。**
    **Greenhouse frogs have yet to be found in the natural range of Romer’s Tree Frog (or the distribution of the two frogs has very little overlap now).** (1)
* **或者：目前未知這兩個青蛙物種的豐度（數量）。**
    **OR: The abundance (population size) of the two frog species is not known.** (1)

---

## 7 (c)

* **在兩者重疊的地區（或模擬生境中），記錄兩者在一段時間內的數目變化。**
    **Record the number of greenhouse frogs and Romer’s Tree Frogs in overlapping areas (or a simulated habitat) over a period of time.** (1)
* **若溫室蟾的數目增加而盧氏小樹蛙的數目下降，則顯示溫室蟾構成威脅。**
    **If the number of greenhouse frogs increases while Romer’s Tree Frog decreases, it implies the greenhouse frog has posed a threat.** (1)

---

",
23p108,"""## 📌 參考答案

## 8 (a) (i)

* **陽光 / 來自太陽的光能。**
    **Sunlight / light energy from the sun.** (1)

---

## 8 (a) (ii)

* **陽光不能到達海底，因此那裡沒有能進行光合作用的生產者。**
    **Sunlight cannot reach the sea bottom, so there are no photosynthetic producers down there.** (1)
* **因此，鯨屍成為了海底生物一個重要的能量或食物來源。**
    **Therefore, the dead bodies of whales become an important source of energy / food for organisms at the bottom of the sea.** (1)

---

## 8 (b)

* **它們將有機物質分解為無機物質，以促進物質循環（或：它們是分解者）。**
    **They decompose organic matter into inorganic matter for the cycling of materials (or: they are decomposers).** (1)

---

## 8 (c)
*(註：本題要求引用數據來支持生態演替的特徵。以下提供三個可能的組合，答中其中兩組即可，每組 2 分)*

### 組合一：優勢物種的取代
* **特徵：優勢物種隨著時間被取代。**
    **Characteristic: Dominant species is replaced over time.** (1)
* **證據：在 0-12 個月，物種 P 是優勢物種；但在 13-36 個月，物種 R 成為了優勢物種。**
    **Evidence: Species P is the dominant species in months 0-12, but is replaced by species R as the dominant species in months 13-36.** (1)

### 組合二：群落組成/結構的變化
* **特徵：群落的組成隨時間而改變。**
    **Characteristic: Composition / structure of the community changes with time.** (1)
* **證據：物種 P 和 R 首先在 0-6 個月出現，隨後在 7-12 個月群落組成改變為物種 P、Q 和 R。**
    **Evidence: Species P and R appear first in months 0-6, and the composition later changes to species P, Q and R in months 7-12.** (1)

### 組合三：頂級群落的形成
* **特徵：群落最終達到穩定的頂級群落狀態。**
    **Characteristic: The community eventually reaches a stable climax community.** (1)
* **證據：物種 R、S 和 T 的豐度在 49-60 個月期間維持穩定。**
    **Evidence: The abundance of species R, S and T remains stable from month 49 to 60.** (1)

",
23p109,"""## 📌 參考答案
---

## 9 (a) (i)

* **比較 1 和 2：顯示瘦果負責（或導致）草莓的增大。**
    **Comparison 1 and 2: It is shown that achenes are responsible for the enlargement of the strawberry.** (1)
* **比較 2 和 3：顯示生長素是使草莓增大的植物激素。**
    **Comparison 2 and 3: It is shown that auxin is the plant hormone that causes enlargement of the strawberry.** (1)
* **比較 1 和 3：由於兩個裝置之間多於一個變量，所以不能得出推論。**
    **Comparison 1 and 3: No deduction can be reached as there is more than one variable between the two set-ups.** (1)

---

## 9 (a) (ii)

* **瘦果在發育過程中產生生長素，令草莓增大。**
    **Achenes produce auxins, which cause the enlargement of the strawberry during its development.** (1)

---

## 9 (a) (iii)

* **它可以消除裝置 1 和 2 之間，不同草莓個體可能存在的生長差異。**
    **It eliminates individual growth differences between the different strawberries in set-ups 1 and 2.** (1)

---

## 9 (b)
*(註：只需答出其中一組。每組包含一個反應及一個重要性)*

* **枝條的向光性反應。**
    **Positive phototropic response in shoot.** (1)
* **確保枝條向光生長以吸收更多陽光進行光合作用。**
    **To ensure the shoot receives more light for photosynthesis.** (1)
* **或：根部的負向光性（或向地性）反應。**
    **OR: Negative phototropic response (or geotropic response) in root.** (1)
* **確保根部向土壤內生長以固定植物（或吸收水分）。**
    **To ensure the root grows into the soil to anchor the plant (or absorb water).** (1)

---

",
23p110,"""## 📌 參考答案

## 10 (a)

* **口腔 / 小腸。**
    **Mouth cavity / small intestine.** (1)

---

## 10 (b) (i)

* **11100 / 2675 x 250 = 1037.4 g。**
    **11100 / 2675 x 250 = 1037.4 g.** (1)

---

## 10 (b) (ii) (1)

* 11100 / 2675 x 3.5 = 14.5 g。**


---

## 10 (b) (ii) (2)

* **他血液內的蛋白水平會較正常人低。**
    **His blood protein level will be lower than that of normal people.** (1)
* **因為他的蛋白質攝取量遠低於建議的每天需求量。**
    **Because his protein intake is much lower than the recommended daily requirement.** (1)

---

## 10 (b) (ii) (3)

* **血液蛋白水平低會令微血管網靜脈末端的水勢較正常高。**
    **Low blood protein level leads to a higher water potential at the venous end of the capillary network than normal.** (1)
* **因此，組織液中回流進入微血管靜脈末端的水分量會減少，導致組織液積聚。**
    **Therefore, the amount of water in tissue fluid returning to the venous end of the capillary will be reduced, leading to tissue fluid accumulation.** (1)

---

## 10 (c) (i)

* **內膜 / 嵴。**
    **Inner membrane / cristae.** (1)

---

## 10 (c) (ii)

* **他血液的乳酸水平會增加。**
    **His blood lactate level will increase.** (1)
* **當氧化磷酸化作用停止，細胞會轉用缺氧呼吸以獲取能量（或依賴糖酵解釋放能量）。**
    **As oxidative phosphorylation is shut down, body cells will switch to anaerobic respiration to obtain energy (or rely on glycolysis for energy release).** (1)
* **缺氧呼吸會產生乳酸並釋放到血液中。**
    **Lactate / lactic acid will be produced in anaerobic respiration and released into the blood.** (1)

",
