編號,答案,類近題目
9101,"📌 **參考答案**  
A R 和 W —— 哺乳類動物  
A R and W —— mammals  

📖 **詳細解釋**  
R 是兔子，具毛髮並以乳汁哺育幼崽，因此屬於哺乳類動物。  
R is a rabbit, which has fur and feeds its young with milk, so it is a mammal.  

W 是蝙蝠，雖能飛行但同樣以乳汁哺育幼崽，因此也是哺乳類動物。  
W is a bat, which can fly but also feeds its young with milk, so it is a mammal.  

S（魚）屬於魚類；T（鱷魚）為爬蟲類；U（雀鳥）為鳥類；V（青蛙）為兩棲類。  
S (fish) belongs to the fish group; T (crocodile) is a reptile; U (bird) is a bird; V (frog) is an amphibian.  

⚠ **考試提醒**  
蝙蝠常被誤歸為鳥類，須記住牠有毛髮並產乳，是哺乳動物。  
Bats are often mistaken for birds; remember they have fur and produce milk, making them mammals.  

根據繁殖方式與體表特徵分類比根據棲息地更可靠。  
Classification based on reproduction and body covering is more reliable than habitat alone.",
9102,"📌 參考答案
C V —— 濕潤皮膚
C V —— moist skin

📖 詳細解釋
T（鱷魚）有乾燥的角質鱗片。
T (crocodile) has dry, horny scales.

U（雀鳥）有羽毛覆蓋。
U (sparrow) is covered with feathers.

V（青蛙）具有濕潤的皮膚以進行氣體交換，因此選項 C 正確。
V (frog) has moist skin for gas exchange, so option C is correct.

W（蝙蝠）具有乳腺哺育幼崽。
W (bat) has mammary glands to feed its young.

⚠ 考試提醒
記得兩棲類（如青蛙）主要特徵為濕潤皮膚可呼吸，而非鱗片或羽毛。
Remember that amphibians (like frogs) are characterized by moist skin for respiration, not scales or feathers.",
9103,"📌 **參考答案**  
B S 和 V  


📖 **詳細解釋**  
S（魚）和 V（青蛙）皆以體外受精方式繁殖。  
S (fish) and V (frog) both reproduce by external fertilization.  

牠們在水中釋放精子與卵子，受精作用在體外進行。  
They release sperm and eggs into water, where fertilization occurs externally.  

爬蟲類（T）、鳥類（U）及哺乳類（R、W）則進行體內受精。  
Reptiles (T), birds (U), and mammals (R, W) carry out internal fertilization.  

⚠ **考試提醒**  
記住「水生脊椎動物 = 體外受精；陸生脊椎動物 = 體內受精」這一原則。  
Remember the rule: “Aquatic vertebrates = external fertilization; terrestrial vertebrates = internal fertilization.”  

外受精常需液態環境以保護配子，乾燥陸地上多演化出體內受精方式。  
External fertilization requires a moist environment to protect gametes, while internal fertilization evolved for terrestrial life.",
9104,"📌 參考答案
A 植物(1) — 菌類 植物(2) — 藻類 植物(3) — 裸子植物
A Plant (1) — fungus Plant (2) — alga Plant (3) — gymnosperm

📖 詳細解釋
菌類沒有葉綠素、沒有花、沒有種子。
Fungi have no chlorophyll, no flowers, and no seeds.

藻類具有葉綠素，但沒有花和種子，以光合作用製造食物。
Algae have chlorophyll but no flowers or seeds; they make food by photosynthesis.

裸子植物如松樹，具有種子但不開花，種子裸露在球果中。
Gymnosperms, such as pines, have seeds but do not produce flowers; their seeds are exposed in cones.

⚠ 考試提醒
勿混淆藻類與真菌，藻類能光合作用，而真菌沒有葉綠素。
Do not confuse algae with fungi—algae photosynthesize but fungi do not have chlorophyll.",
9105,"📌 參考答案
D (1)、(2)、(3)

📖 詳細解釋
神經元具有細胞核，能控制細胞的所有活動。
The neuron contains a nucleus that controls all cell activities.

長軸突用於傳遞神經衝動至其他細胞。
The long axon transmits nerve impulses to other cells.

樹突分支廣泛，增大接收神經衝動的表面積。
The dendrites have many branches, which increase the surface area for receiving impulses.

這三個特徵皆為協調身體功能所必需。
All three features are essential for coordination within the body.

⚠ 考試提醒
神經元的特徵結構與其功能相對應，須牢記其形態與作用之連繫。
Each neuron structure matches a function—always link structure to function in answers.",
9106,"📌 參考答案
A (1) 和 (2)

📖 詳細解釋
保衛細胞含有葉綠體，可進行光合作用以調節氣孔開閉。
Guard cells contain chloroplasts to photosynthesize and control stomatal opening.

葉肉細胞含有大量葉綠體，為光合作用主要部位。
Mesophyll cells contain many chloroplasts as the main site of photosynthesis.

洋蔥表皮細胞沒有葉綠體，外觀為白色。
Onion epidermal cells lack chloroplasts and appear white in colour.

⚠ 考試提醒
記住只有能見光的植物組織一般會有葉綠體，地下或保護性組織則沒有。
Remember that only light‑exposed tissues usually contain chloroplasts; protective or underground tissues do not.",
9107,"第7題

📌 參考答案
A 花藥之內
A In the anther

📖 詳細解釋
圖中細胞正進行減數分裂第二階段，最終將形成4個配子。
The cell shown is undergoing the second meiotic division, ultimately forming four gametes.

由於細胞具有厚細胞壁，推斷為植物細胞。
Since the cell has a thick cell wall, it must be a plant cell.

因此，此分裂應發生在花藥內的花粉母細胞中，用以產生花粉粒。
Hence, this division occurs in pollen mother cells within the anther to produce pollen grains.

⚠ 考試提醒
若觀察到4個細胞同時形成且具厚壁，通常是植物的減數分裂結果。
When four cells form together with a thick wall, it usually indicates meiosis occurring in a plant.",
9108,"第8題

📌 參考答案
B 只有(1)和(3)

📖 詳細解釋
(1) 正確——有絲分裂產生兩個子細胞。
(1) Correct — mitosis produces two daughter cells.

(2) 錯誤——染色體無論在減數或有絲分裂中，只在分裂前複製一次。
(2) Incorrect — chromosomes replicate only once before either meiosis or mitosis.

(3) 正確——減數分裂產生四個子細胞，每個含相同數目的染色體，但為母細胞的一半。
(3) Correct — meiosis produces four daughter cells, each with the same number of chromosomes as one another but half that of the parent cell.

⚠ 考試提醒
減數分裂中染色體僅複製一次、分裂兩次，切勿誤以為複製兩次。
In meiosis, chromosomes replicate once but the cell divides twice—do not confuse replication with division frequency.",
9109,"📌 **參考答案**  

答案：D 生產者  
Answer: D Producers  

---

📌 **詳細解釋**  

綠色植物是生產者，能利用光合作用把光能轉化為化學能製造食物。  
Green plants are producers that can convert light energy into chemical energy to make food by photosynthesis.  

它們不依賴其他生物作為食物來源，因此位於食物鏈中的最低層次。  
They do not rely on other organisms for food, so they occupy the lowest trophic level in the food chain.  

草食性動物以植物為食，屬於第一消費者。  
Herbivores feed on plants and are primary consumers.  

肉食性動物以其他動物為食，屬於第二或更高層的消費者。  
Carnivores feed on other animals and are secondary or higher-level consumers.  

雜食性動物同時攝取植物和肉類，屬於不同層次的消費者。  
Omnivores eat both plants and meat and may occupy more than one trophic level.  

因此，在一條完整的食物鏈中，生產者總是位於最底層，為其他生物提供能量來源。  
Therefore, in any food chain, producers are always at the base, serving as the primary energy source for all other organisms.  

---

📌 **考試提醒**  

題目關鍵詞是「最低的食性層次」，即能量來源最原始的生物。  
The key phrase in the question is “the lowest trophic level,” referring to the organisms that are the original source of energy.  

要注意：  
Be careful that:  

- 生產者（如綠色植物）屬於自養生物，是能量的起點。  
  Producers (like green plants) are autotrophs—the starting point of the energy flow.  

- 草食性和肉食性動物都屬於消費者，不是食物鏈的最低層。  
  Herbivores and carnivores are consumers, not at the lowest trophic level.  

- 若題目問「能製造自身食物的生物」，必選生產者。  
  If a question asks for organisms that can make their own food, always choose producers.",
9110,"🧩 第10題
📌 參考答案
答案：A

📌 詳細解釋

選項A的配對「鐵質缺乏 → 甲狀腺腫」是錯誤的。
The pairing in option A, “Iron deficiency → Goitre,” is incorrect.

鐵質缺乏會導致貧血，因為鐵是血紅蛋白形成的重要元素。
Iron deficiency causes anaemia because iron is essential for haemoglobin formation.

甲狀腺腫是由缺碘引起的，碘是製造甲狀腺素所需的元素。
Goitre is caused by iodine deficiency, as iodine is needed to produce thyroxine.

因此，選項A為不正確的一組。
Therefore, option A is the incorrect combination.

📌 考試提醒

要牢記常見營養素缺乏與疾病的對應：
Remember common nutrient deficiency–disease pairs:

鐵：貧血 (Iron → Anaemia)
碘：甲狀腺腫 (Iodine → Goitre)
維生素B₁：腳氣病 (Vitamin B₁ → Beriberi)
維生素C：壞血病 (Vitamin C → Scurvy)
題目常以「不正確的一組」出題，務必逐一檢查。
Questions often ask for the incorrect pair, so check each combination carefully.",
