編號,答案,類近題目
9801,"📘第1題
📌 參考答案： B

📖 詳細解釋：
蘚類植物具有葉綠素，但沒有真正的根、莖、種子，因此植物 P 應為蘚類植物。
Bryophytes have chlorophyll but lack true roots, stems, and seeds; therefore, plant P is classified as a bryophyte.

植物 Q 沒有葉綠素，也沒有根葉莖，這代表它不進行光合作用，而是從其他生物攝取養分，屬於真菌。
Plant Q lacks chlorophyll, roots, and leaves, meaning it does not perform photosynthesis and obtains nutrients from other organisms, which is characteristic of fungi.

選項 A 錯在把 P 歸為藻類，因藻類有葉綠素且多生活在水中；選項 C 錯因把 Q 誤作藻類；選項 D 同時錯誤。
Option A is incorrect because algae have chlorophyll and live in water; C wrongly classifies Q as algae; D is entirely wrong.

📌 考試提醒：
若生物不具綠色、無葉綠素又不含種子，大多屬真菌。
If an organism lacks green pigment and chlorophyll and has no seeds, it is most likely a fungus.",
9802,"📘第2題
📌 參考答案： C

📖 詳細解釋：
兩種植物 R 與 S 都具葉、根與種子，但所屬類別不同，主要差異在於是否具有花。
Both R and S possess leaves, roots, and seeds, but they belong to different groups depending on presence of flowers.

有花者為被子植物（開花植物），而無花但有球果者為裸子植物。
Plants with flowers are angiosperms, while those without flowers but with cones are gymnosperms.

因此「有花或無花」是最準確的區分依據。
Hence, “presence or absence of flowers” best distinguishes the two.

📌 考試提醒：
考題常混淆「球果」與「花」，記住只有被子植物纔真正開花。
Don’t confuse “cones” with “flowers”—only angiosperms truly produce flowers.
",
9803,"📘第3題
📌 參考答案： C

📖 詳細解釋：
在顯微鏡下觀察葉面氣孔時，使用低倍鏡觀察表皮能看到較多氣孔數，並可獲較準確的密度估算。
When estimating stomatal density, using a low‑power microscope on the leaf epidermis allows a larger viewing area and more stomata to be counted, giving a more reliable estimation.

若使用高倍鏡或橫切面，視野範圍太窄或氣孔難以辨識，容易誤差。
High‑power or cross‑section observations show fewer stomata and increase the chance of counting error.

📌 考試提醒：
「低倍鏡、表皮、面積大」三個關鍵字要連結起來記。
Remember the trio: low power – epidermis – larger field of view equals higher accuracy.
",
9804,"📘第4題
📌 參考答案： D

📖 詳細解釋：
碘液作用是使細胞內部分組織或結構變得顏色更深，以便在顯微鏡下清楚觀察。
Iodine solution stains certain tissues or organelles to make their structures more distinct under the microscope.

它本身不是提供養分或防止破壞的試劑，主要用途是增加對比。
It does not supply nutrients or prevent cell rupture; its function is to increase contrast between structures.

📌 考試提醒：
若題目提到「顯微鏡觀察」「碘液」「顯色清楚」，答案多為顯示結構更明顯。
If the question mentions “microscopic observation” with “iodine solution,” the answer usually involves making structures more distinct.
",
9805,"📘第5題
📌 參考答案： D

📖 詳細解釋：
胃液中的鹽酸能殺死隨食物進入胃內的細菌，同時協助蛋白質的酵素發揮作用，但它本身並不保護胃壁。
Hydrochloric acid in gastric juice kills bacteria in food and activates enzymes for protein digestion, but it does not protect the stomach wall.

胃壁的保護是由黏液而非鹽酸負責，黏液能中和酸性並防止胃壁自我消化。
Protection of the stomach wall is provided by mucus, not acid; mucus neutralizes acidity and prevents self‑digestion.

因此，只有敘述 (1) 和 (3) 同時正確。
Therefore, only statements (1) and (3) are correct.

📌 考試提醒：
常混淆功用：鹽酸殺菌與活化酶、黏液保護胃壁。
A common confusion — HCl kills bacteria & activates enzymes, while mucus protects the stomach lining.",
9806,"📘第6題
📌 參考答案： B

📖 詳細解釋：
肥胖會導致糖尿病、高血壓與冠心病，但與肝癌沒有直接關係。
Obesity contributes to diabetes, hypertension, and coronary heart disease but has no direct link to liver cancer.

肥胖會增加脂肪堆積，使血糖與血壓升高，也使動脈硬化風險上升；肝癌則與病毒感染或毒物相關。
Excess fat raises blood sugar and blood pressure, leading to arteriosclerosis, whereas liver cancer is usually associated with viral infection or toxins.

📌 考試提醒：
題目出「除了」時，先圈出例外項目，避免因慣性思考誤選。
When keywords like “EXCEPT” appear, mark the exception first to avoid careless mistake.
",
9807,"📘第7題
📌 參考答案： A

📖 詳細解釋：
食品的能量取決於碳水化合物、脂肪與蛋白質含量。根據表格，豌豆含有最高總能量。
The energy content depends on the amounts of carbohydrate, fat, and protein. From the table, broad bean provides the highest total energy.

以100 g為例，豌豆約能產生 396 kJ，比其他蔬菜高。
For every 100 g, broad beans yield about 396 kJ — the highest among those listed.

📌 考試提醒：
比較能量時要注意單位是否一致，再看三大營養素總和；維生素和礦物質不提供能量。
When comparing energy values, ensure same unit and focus only on the sum of the three macronutrients — vitamins and minerals give no energy.
",
9808,"📘第8題
📌 參考答案： C

📖 詳細解釋：
在微光下無法清楚視物屬於夜盲症，原因是缺乏維生素 A。在表格中，菠菜含有最多的胡蘿蔔素（可轉化為維生素 A）。
Difficulty seeing in dim light indicates night blindness caused by vitamin A deficiency. According to the table, spinach contains the highest carotene content, which can convert into vitamin A in the body.

因此，攝取菠菜最能改善此症狀。
Hence, eating spinach would best help overcome the condition.

📌 考試提醒：
記住：胡蘿蔔素→維生素A→視紫質形成→夜間視覺。缺此鏈條即出現夜盲症。
Remember the chain: Carotene → Vitamin A → Visual purple formation → Normal night vision. Deficiency disrupts this link and causes night blindness.📘第8題
📌 參考答案： C

📖 詳細解釋：
在微光下無法清楚視物屬於夜盲症，原因是缺乏維生素 A。在表格中，菠菜含有最多的胡蘿蔔素（可轉化為維生素 A）。
Difficulty seeing in dim light indicates night blindness caused by vitamin A deficiency. According to the table, spinach contains the highest carotene content, which can convert into vitamin A in the body.

因此，攝取菠菜最能改善此症狀。
Hence, eating spinach would best help overcome the condition.

📌 考試提醒：
記住：胡蘿蔔素→維生素A→視紫質形成→夜間視覺。缺此鏈條即出現夜盲症。
Remember the chain: Carotene → Vitamin A → Visual purple formation → Normal night vision. Deficiency disrupts this link and causes night blindness.",
9809,"📘 Question 9
📌 參考答案
B

📌 詳細解釋
避免蛀牙的最有效方法是保持口腔清潔，因此「餐後刷牙」能最直接地去除附著於牙齒表面的食物殘渣與細菌。
The most effective way to prevent tooth decay is to maintain oral hygiene; thus brushing after meals directly removes food debris and bacteria on the tooth surface.

蛀牙主要是由口腔中的細菌分解食物中的糖分產生酸，腐蝕牙釉質所致。
Tooth decay occurs when bacteria in the mouth decompose sugars, producing acids that erode tooth enamel.

若只是使用較大刷頭或使勁刷牙（選項 A、C），並不能有效清除牙菌斑，反而可能損傷牙齦。
Using a larger brush head or brushing harder (options A and C) does not effectively remove plaque and may damage gums.

而單靠「不吃甜食」（選項 D）雖然有幫助，但仍無法消除已附著在牙齒表面的菌膜。
Avoiding sweet foods (option D) helps reduce risk but cannot remove existing bacterial plaque.

因此，刷牙的時機比力度或牙刷類型更關鍵。
Hence, the timing of brushing is more important than the brush type or pressure.

📌 考試提醒
蛀牙形成的關鍵是酸與時間累積。
The key factors in tooth decay are acidity and exposure time.

每天至少早晚各一次刷牙，並建議餐後半小時再進行。
Brush at least twice daily and ideally 30 minutes after meals.

考試時注意題目字眼：「最能防止」代表行為效果最大，不是僅有預防作用。
When a question asks for the “most effective prevention,” it refers to the action with the greatest preventive outcome.",
9810,"📘 Question 10
📌 參考答案
C

📌 詳細解釋
牙膏中含有多種成分，每一種功能不同。
Toothpaste contains various ingredients, each serving different functions.

(1) 氟化物能促進牙釉質再礦化、強化牙齒結構並預防蛀牙。
(1) Fluoride compounds promote enamel remineralization, strengthen teeth, and prevent decay.

(3) 摩擦性顆粒可清除牙齒表面的污漬與菌斑，使牙面光滑潔白。
(3) Abrasive particles remove stains and plaque from the tooth surface, leaving it smooth and clean.

而(2) 鈣化合物並非能直接防止蛀牙，它僅能在飲食中攝取時促進牙齒生長，非塗刷牙齒時吸收。
(2) Calcium compounds cannot directly prevent decay; they support tooth formation only when consumed through diet, not via brushing.

因此只有（1）與（3）符合題意。
Therefore, only (1) and (3) are correct.

📌 考試提醒
要分清楚氟化物與鈣化物在防蛀上的不同機制。
Distinguish clearly between fluoride and calcium compounds in cavity prevention.

氟作用於牙面生成氟磷灰石；鈣則需經生理代謝作用於牙骼結構。
Fluoride forms fluorapatite on the enamel surface; calcium acts structurally during tooth development.

注意「刷牙吸收鈣」這類錯誤迷思常為陷阱題。
Questions implying “calcium absorption via brushing” are classic exam traps.
",
