編號,答案,類近題目
1101,"第1題
📌參考答案：A

📘詳細解釋
氧化劑會抑制根細胞的呼吸作用，使主動運輸減慢，ATP 生成下降。由於根細胞主動吸收礦物鹽需要能量驅動，此過程減弱後，內部溶質濃度降低，水的吸收速率隨之下降。
Oxidizing agents inhibit the respiration of root cells, reducing ATP production. Since active transport of mineral ions requires energy, its slowdown decreases the solute concentration inside the root cells, thus lowering osmotic water uptake.

(B) 錯：氧化劑不僅影響導管，而是令吸收組織細胞失活或死亡。
(B) Incorrect: Oxidizing agents don’t just damage xylem; they inactivate root cells responsible for absorption.

(C) 錯：水分子的擴散屬滲透作用 (osmosis)，不需氧氣，因此此選項未考慮主動吸收的能量需求。
(C) Incorrect: Water’s entry by osmosis is passive and oxygen‑independent, so this option ignores the energy factor.

(D) 錯：氧化抑制會減緩水吸收，但不會令水分逆流流出。
(D) Incorrect: Inhibition reduces uptake but does not cause water to move backwards.

📎考試提醒
留意「氧化抑制呼吸 → ATP 減少 → 主動運輸減緩 → 水吸收速率下降」。
Remember the chain: Oxidation → less ATP → slower active transport → less water uptake.",
1102,"第2題
📌參考答案：B

📘詳細解釋
(1) 錯：並非所有真核細胞都有細胞壁，如動物細胞。
(1) False: Not all eukaryotic cells have cell walls — for example, animal cells do not.

(2) 對：真核細胞的細胞核內含有核膜、DNA、RNA 與 核蛋白質。
(2) True: Eukaryotic nuclei contain nuclear membrane, DNA, RNA, and associated proteins.

(3) 錯：原核細胞沒有真核細胞樣的膜狀核結構，只有環狀的 DNA 位於細胞質中。
(3) False: Prokaryotic cells lack a membrane‑bound nucleus; their DNA is circular and free in cytoplasm.

📎考試提醒
關鍵區分：真核 = 有核膜、有細胞器；原核 = 無核膜、無膜狀細胞器。
Key distinction: Eukaryotes = nucleus & organelles; Prokaryotes = none.第2題
📌參考答案：B

📘詳細解釋
(1) 錯：並非所有真核細胞都有細胞壁，如動物細胞。
(1) False: Not all eukaryotic cells have cell walls — for example, animal cells do not.

(2) 對：真核細胞的細胞核內含有核膜、DNA、RNA 與 核蛋白質。
(2) True: Eukaryotic nuclei contain nuclear membrane, DNA, RNA, and associated proteins.

(3) 錯：原核細胞沒有真核細胞樣的膜狀核結構，只有環狀的 DNA 位於細胞質中。
(3) False: Prokaryotic cells lack a membrane‑bound nucleus; their DNA is circular and free in cytoplasm.

📎考試提醒
關鍵區分：真核 = 有核膜、有細胞器；原核 = 無核膜、無膜狀細胞器。
Key distinction: Eukaryotes = nucleus & organelles; Prokaryotes = none.",
1103,"第3題
📌參考答案：C

📘詳細解釋
透析管能讓水通過，但不能讓糖分子通過。最初管內糖溶液的水勢低於外部蒸餾水，因此水由外進入袋內，使袋內液面逐漸上升，最終達平衡時上升趨緩。
A dialysis tube is permeable to water but not to sugar. Initially, its sugar solution has lower water potential than the surrounding distilled water, so water enters, raising the liquid level until equilibrium is reached.

故曲線應為隨時間上升並逐漸趨於平穩。這正符合圖 C 所示的形態。
Hence the graph shows a rising curve that levels off over time, as in figure C.

其他選項：
(A)(B) 液面下降 代表水外流，與事實相反；(D) 先升後降不符合平衡原理。
(A)(B) show water loss, opposite of expected; (D) rise‑then‑fall contradicts osmotic equilibrium.

📎考試提醒
關鍵概念：「滲透作用方向由高水勢 → 低水勢」。
Core idea: Osmosis goes from high to low water potential.
",
1104,"第4題
📌參考答案：C

📘詳細解釋
植物光合作用的最終產物是葡萄糖。
The final product of photosynthesis is glucose.

(1) 在葉綠體內，光能被吸收並轉化為化學能，以合成葡萄糖。
(1) In the chloroplast, light energy is converted into chemical energy to form glucose.

(2) 葡萄糖是細胞呼吸所需的原料，在植物與動物細胞內均可用以釋放能量。
(2) Glucose serves as the substrate for respiration, providing energy for plant and animal cells.

(3) 錯：光合作用並不直接維持葉綠體膜的完整，它只是為細胞製造有機物與能量。
(3) Incorrect: Photosynthesis does not maintain chloroplast membranes directly; it only supplies organic materials and energy.

📎考試提醒
光合作用〈產能〉與細胞呼吸〈釋能〉是一對相反過程。
Photosynthesis (energy‑storing) and respiration (energy‑releasing) are reverse processes.",
1105,"第5題
📌參考答案：D

📘詳細解釋
在萊藻體（葉綠體）中進行的是光合作用；在粒線體（線粒體）中進行的是呼吸作用。
Photosynthesis occurs in chloroplasts, while respiration occurs in mitochondria.

藻類的細胞與綠色植物相似，能進行光合作用，也具呼吸作用；而動物細胞僅能進行呼吸。
Algal cells, like green plant cells, carry out both photosynthesis and respiration; animal cells only perform respiration.

所以：
(1) 藻類有呼吸作用 ✅
(2) 藻類有光合作用 ✅
(3) 藻類能在光合作用中產生ATP ✅
→ 答案：D。

📎考試提醒
看到「藻類」＝植物細胞功能 + 動物細胞功能 — 能呼吸又能光合。
When you see “algae,” think plant + animal: both respiration and photosynthesis.",
1106,"第6題
📌參考答案：A

📘詳細解釋
植物不能從氮氣 (N₂) 中直接吸收氮，因為氮氣分子結構穩定、鍵能極高，植物無法分解。
Plants cannot absorb nitrogen gas (N₂) directly because its triple bond is too stable and requires breaking.

植物吸收氮是以硝酸鹽或銨鹽形式進入；氮氣則須經細菌固氮作用轉化後方可被吸收。
Plants take up nitrogen as nitrate or ammonium; N₂ must first be converted by nitrogen‑fixing bacteria.

📎考試提醒
常見陷阱：「植物吸收氮 ≠ 吸氮氣」— 應記 吸鹽 非 吸氣。
Trap alert: Plants absorb nitrate, not nitrogen gas.",
1107,"第7題
📌參考答案：A

📘詳細解釋
「低碳生活」的重點是減少二氧化碳排放。
The core of a “low‑carbon lifestyle” is to reduce carbon dioxide emissions.

(1) 回收紙張可減少砍伐樹木，增加碳吸收 ✅
(1) Recycling paper reduces deforestation and allows more carbon‑absorbing trees.

(2) 使用公共交通可減少燃料消耗 ✅
(2) Using public transport lowers overall fuel consumption.

(3) 空氣淨化機需電力驅動，反而增加碳排放 ❌
(3) Air purifiers require electric power, thus increasing carbon emissions.

📎考試提醒
記：「低碳＝節能＋重用＋減排」，凡要耗電多者多為錯項。
Remember: Low carbon = Save energy + Reuse + Cut emissions; energy‑intensive options are usually wrong.",
1108,"第8題
📌參考答案：B

📘詳細解釋
目的是利用發酵產生乙醇。
The aim is to produce ethanol through fermentation.

(1) 醣類（如葡萄糖）必須由可發酵的糖來源提供，比如木薯、甘蔗等 ✅
(1) The carbohydrate must come from a fermentable sugar source such as cassava or sugarcane.

(2) 錯：酵母作用在有氧環境下會進行呼吸而非發酵 ❌
(2) Incorrect: Yeast performs respiration, not fermentation, when oxygen is present.

(3) 錯：燃料生產與固氮無關 ❌
(3) Irrelevant: Nitrogen fixation is unrelated to ethanol fermentation.

📎考試提醒
關鍵詞：「酵母 + 無氧 + 葡萄糖 → 乙醇 + 二氧化碳 + 能量」
Key formula: Yeast + anaerobic + glucose → ethanol + CO₂ + ATP",
1109,"第9題
📌參考答案：C

📘詳細解釋
水浸環境下植物根部缺氧，只能進行無氧呼吸（酒精發酵）。
In waterlogged soil, plant roots undergo anaerobic respiration producing ethanol and CO₂.

A, B, D 皆與有氧呼吸有關，與情境不符。
Options A, B, D describe aerobic processes and do not fit the oxygen‑deficient condition.

📎考試提醒
泥土缺氧 ⇒ 酒精發酵。
Oxygen‑deficient soil means alcoholic fermentation.",
1110,"第10題
📌參考答案：B

📘詳細解釋
(1) 在 5 °C 時，酵素活性低，光合作用速率極慢。
(1) At 5 °C, enzyme activity is low, so photosynthesis is minimal.

(2) 溫度由 5 °C 升至 30 °C 時，酵素反應速率逐步上升，光合作用增加。
(2) As temperature rises to 30 °C, enzyme reactions accelerate and photosynthesis increases.

(3) 錯：圖中未顯示光合作用的最高溫點，因此不能確定最佳溫度。
(3) Incorrect: The graph does not show a peak beyond 30 °C, so optimum temperature cannot be determined.

📎考試提醒
光合作用受溫度影響主要經酵素控制反應階段。
Temperature affects photosynthesis mainly via enzyme‑regulated dark reactions.",
1111,"第11題
📌參考答案：D

📘詳細解釋
牙周病由細菌聚集於牙縫間形成病斑所致。
Gum disease results from bacterial plaque accumulation around teeth and gums.

(A) 喝即食水無法清除牙菌膜 ❌
(A) Drinking clean water cannot remove bacterial plaque.

(B) 經常吃酸性食物會侵蝕琺瑯質 ❌
(B) Acidic foods erode enamel and worsen the condition.

(C) 漱口水能減少細菌，但仍需刷牙配合 ❌
(C) Mouthwash helps but cannot prevent disease alone.

(D) 定期刷牙是最有效方法 ✅
(D) Regular brushing mechanically removes plaque — the most effective prevention.

📎考試提醒
刷牙是預防牙周病首選行為。
Brushing teeth is the primary and most effective preventive measure.
",
1112,"第12題
📌參考答案：C

📘詳細解釋
大動脈壁厚且具彈性纖維，可承受心臟射血時的高壓；此時動脈擴張、血流平滑。
The aorta has thick, elastic walls that withstand and smooth out the high pressure from ventricular contraction.

靜脈則具防止血液倒流的瓣膜，毛細血管是單層薄壁；三者功能不同。
Veins contain valves to prevent backflow, and capillaries have thin, one‑cell‑thick walls for exchange.

所以大動脈可在壓力改變時回彈，而靜脈和毛細血管沒有此功能。
Hence, only the aorta can recoil to maintain flow; veins and capillaries cannot.

📎考試提醒
彈性回縮＝平滑血流 → 關鍵詞：「大動脈」。
Elastic recoil → smooth blood flow = Key term: Aorta.",
1113,"第13題
📌參考答案：B

📘詳細解釋
在心動週期中，「血液離開左心室」發生於左心室壓力超過主動脈壓力的一刻，此時主動脈瓣打開。這發生於QRS波群之後，即心室收縮階段的開始。
During the cardiac cycle, blood leaves the left ventricle when ventricular pressure exceeds aortic pressure, causing the aortic valve to open. This occurs shortly after the QRS complex when ventricular systole begins.

P波代表心房興奮，R波之後心室開始收縮，S波稍後壓力達高峰。
P wave = atrial depolarization; after R, ventricular contraction begins; S represents peak pressure phase.

📎考試提醒
心電圖順序記法：P → QRS → T，即心房 → 心室收縮 → 心室舒張。
Quick recall: P → QRS → T = Atrium → Ventricle contract → Ventricle relax.
",
1114,"第14題
📌參考答案：C

📘詳細解釋
二尖瓣和半月瓣的關閉時刻反映心臟血壓轉變。當左心室壓力上升超過左心房壓力時，二尖瓣關閉；而當左心室收縮結束、壓力低於主動脈時，半月瓣關閉。兩者均出現在QRS波之後。
Bicuspid (mitral) and semilunar valves close depending on pressure differences: when ventricular pressure > atrial, the mitral valve closes; when ventricular < aortic, the semilunar valve closes — both occur after QRS.

因此在QRS時期兩瓣皆處於關閉狀態，防止血液逆流。
Hence, both valves close around the QRS period, preventing backflow.

📎考試提醒
記：QRS = 收縮期 → 瓣關閉、壓上升。
Tip: QRS = contraction phase → valves close, pressure rises.",
1115,"第15題
📌參考答案：B

📘詳細解釋
此遺傳病為X聯隱性遺傳。受影響的男性的女兒會為基因攜帶者（雜合體），而攜帶者母親的兒子有50%機會患病。
This pedigree shows an X‑linked recessive trait. Affected males pass the allele to all daughters (carriers), while carrier females have a 50% chance of passing the disease to sons.

家譜中個體5、9、10須同時觀察。根據推論，5與9必為攜帶者，而10為病患者（男），因此B正確。
Individuals 5 and 9 must be carriers, and 10 is affected (male); hence option B is correct.

📎考試提醒
X聯隱性遺傳關鍵：多男患病，女攜帶 + 父傳女不傳子。
Key features of X‑linked recessive: more males affected, females carriers; father → daughter, not son.",
1116,"第16題
📌參考答案：C

📘詳細解釋
白化症為常染色體隱性遺傳（aa）。
Albinism is an autosomal recessive disorder (caused by aa).

若正常男子（AA）與白化症女子（aa）結婚，第一代全部為Aa（正常但攜帶者）；二代中，兩Aa交配產生25% AA : 50% Aa : 25% aa，故病發機率 = 50%。
If a normal man (AA) mates with an albino woman (aa), all F₁ are Aa carriers. When two carriers mate (Aa × Aa), progeny ratio = ¼ AA : ½ Aa : ¼ aa → 50% carriers.

📎考試提醒
速算法：Aa × Aa → 1/4 病、1/2 攜、1/4 正常。
Quick rule: Aa × Aa → ¼ affected, ½ carrier, ¼ normal.
",
1117,"第17題
📌參考答案：D

📘詳細解釋
分解代謝順序：先用碳水化合物 → 脂肪 → 蛋白質。
Energy sources are used in sequence: carbohydrates → fats → proteins.

曲線X為糖原消耗、Y為脂肪分解、Z為蛋白質氧化。長期飢餓時，糖及脂肪已耗盡，身體轉用蛋白質作能量來源。
Curve X represents glycogen use, Y fat catabolism, and Z protein oxidation. During prolonged starvation, depletion of sugar and fat forces protein use.

📎考試提醒
能量使用次序記法：先糖→後脂→再蛋白。
Energy use order mnemonic: carbs first, fats next, proteins last.
",
